Game Number,Score,Tiles Closed,Rolls,Moves
785,9,7,"[(2, 2), (4, 3), (1, 1), (4, 5), (1, 2), (5, 6), (4, 1)]","[(4,), (7,), (2,), (9,), (3,), (5, 6)]"
786,3,8,"[(4, 5), (3, 3), (4, 6), (6, 6), (1, 4), (3, 5)]","[(9,), (6,), (2, 8), (5, 7), (1, 4)]"
787,9,7,"[(3, 5), (6, 5), (1, 4), (6, 1), (1, 4), (2, 2)]","[(8,), (2, 9), (5,), (7,), (1, 4)]"
788,5,8,"[(4, 5), (6, 6), (1, 2), (4, 4), (5, 3), (3, 4)]","[(9,), (4, 8), (3,), (1, 7), (2, 6)]"
789,34,2,"[(6, 5), (1, 1)]","[(2, 9)]"
790,20,5,"[(5, 1), (2, 5), (3, 2), (4, 3), (3, 4)]","[(6,), (7,), (5,), (3, 4)]"
791,11,7,"[(6, 1), (5, 5), (5, 5), (2, 5), (1, 1)]","[(7,), (1, 9), (2, 8), (3, 4)]"
792,16,6,"[(5, 3), (5, 2), (5, 2), (5, 2), (2, 6)]","[(8,), (7,), (1, 6), (2, 5)]"
793,8,8,"[(4, 1), (3, 4), (6, 4), (1, 5), (1, 2), (1, 5), (5, 1)]","[(5,), (7,), (1, 9), (6,), (3,), (2, 4)]"
794,11,7,"[(2, 5), (4, 1), (4, 2), (1, 2), (5, 3), (1, 4), (3, 1)]","[(7,), (5,), (6,), (3,), (8,), (1, 4)]"
795,24,6,"[(1, 2), (3, 1), (1, 2), (5, 6), (4, 2)]","[(3,), (4,), (1, 2), (5, 6)]"
796,13,7,"[(4, 2), (3, 5), (2, 3), (3, 5), (4, 1), (1, 4)]","[(6,), (8,), (5,), (1, 7), (2, 3)]"
797,20,5,"[(2, 5), (5, 6), (5, 2), (4, 6)]","[(7,), (2, 9), (1, 6)]"
798,5,7,"[(1, 4), (3, 5), (4, 6), (1, 5), (6, 5), (4, 5)]","[(5,), (8,), (1, 9), (6,), (4, 7)]"
799,13,6,"[(2, 5), (6, 3), (1, 3), (2, 2), (5, 3), (6, 6)]","[(7,), (9,), (4,), (1, 3), (8,)]"
800,17,6,"[(3, 2), (4, 1), (6, 6), (1, 5), (5, 1)]","[(5,), (1, 4), (3, 9), (6,)]"
801,25,4,"[(1, 5), (3, 5), (3, 3), (6, 2)]","[(6,), (8,), (1, 5)]"
802,21,6,"[(1, 2), (2, 5), (2, 5), (3, 4), (4, 3)]","[(3,), (7,), (1, 6), (2, 5)]"
803,0,9,"[(1, 1), (6, 6), (5, 2), (4, 4), (3, 2), (6, 5)]","[(2,), (3, 9), (7,), (8,), (5,), (1, 4, 6)]"
804,13,6,"[(5, 5), (4, 1), (5, 3), (1, 5), (2, 1), (5, 5)]","[(1, 9), (5,), (8,), (6,), (3,)]"
805,3,8,"[(1, 5), (1, 6), (6, 1), (1, 3), (2, 6), (5, 5), (3, 1)]","[(6,), (7,), (2, 5), (4,), (8,), (1, 9)]"
806,14,6,"[(5, 5), (3, 2), (6, 2), (3, 5), (4, 1)]","[(1, 9), (5,), (8,), (2, 6)]"
807,24,5,"[(4, 5), (2, 1), (2, 4), (2, 1), (1, 1)]","[(9,), (3,), (6,), (1, 2)]"
808,25,4,"[(3, 3), (5, 1), (4, 4), (3, 5)]","[(6,), (1, 5), (8,)]"
809,12,6,"[(4, 5), (1, 3), (4, 1), (5, 4), (4, 2), (4, 4)]","[(9,), (4,), (5,), (1, 8), (6,)]"
810,9,8,"[(3, 4), (2, 6), (1, 2), (4, 1), (3, 3), (4, 3), (3, 1)]","[(7,), (8,), (3,), (5,), (6,), (1, 2, 4)]"
811,9,6,"[(6, 6), (4, 1), (6, 6), (4, 3), (6, 5)]","[(3, 9), (5,), (4, 8), (7,)]"
812,23,5,"[(1, 5), (3, 3), (5, 5), (3, 2)]","[(6,), (1, 5), (2, 8)]"
813,14,5,"[(2, 3), (6, 3), (4, 3), (4, 6), (6, 6)]","[(5,), (9,), (7,), (2, 8)]"
814,5,8,"[(4, 6), (6, 1), (5, 4), (3, 3), (2, 6), (5, 1)]","[(1, 9), (7,), (3, 6), (2, 4), (8,)]"
815,14,6,"[(1, 4), (2, 6), (5, 2), (3, 1), (1, 6), (2, 4)]","[(5,), (8,), (7,), (4,), (1, 6)]"
816,10,7,"[(2, 3), (4, 5), (4, 5), (1, 4), (4, 3), (4, 5)]","[(5,), (9,), (1, 8), (2, 3), (7,)]"
817,16,6,"[(6, 2), (6, 1), (5, 2), (3, 4), (2, 6)]","[(8,), (7,), (1, 6), (2, 5)]"
818,14,6,"[(5, 1), (5, 1), (3, 5), (5, 6), (3, 3)]","[(6,), (1, 5), (8,), (2, 9)]"
819,22,5,"[(2, 1), (4, 2), (1, 6), (6, 1), (1, 5)]","[(3,), (6,), (7,), (2, 5)]"
820,17,6,"[(4, 2), (1, 4), (2, 3), (6, 6), (3, 2)]","[(6,), (5,), (1, 4), (3, 9)]"
821,13,6,"[(6, 2), (5, 5), (2, 3), (6, 3), (3, 5)]","[(8,), (1, 9), (5,), (2, 7)]"
822,18,6,"[(3, 4), (3, 3), (6, 1), (1, 6), (1, 5)]","[(7,), (6,), (2, 5), (3, 4)]"
823,16,6,"[(3, 6), (1, 1), (1, 3), (3, 4), (6, 1), (1, 6)]","[(9,), (2,), (4,), (7,), (1, 6)]"
824,3,8,"[(4, 4), (3, 1), (1, 4), (4, 2), (4, 6), (4, 5), (3, 2)]","[(8,), (4,), (5,), (6,), (1, 9), (2, 7)]"
825,21,5,"[(1, 5), (5, 5), (1, 4), (2, 1), (4, 1)]","[(6,), (1, 9), (5,), (3,)]"
826,12,6,"[(2, 4), (6, 2), (6, 2), (6, 5), (6, 4)]","[(6,), (8,), (1, 7), (2, 9)]"
827,16,6,"[(1, 4), (2, 1), (3, 3), (3, 6), (5, 1), (1, 4)]","[(5,), (3,), (6,), (9,), (2, 4)]"
828,7,7,"[(2, 5), (4, 4), (6, 3), (2, 6), (2, 4), (5, 1)]","[(7,), (8,), (9,), (2, 6), (1, 5)]"
829,0,9,"[(2, 5), (4, 4), (5, 6), (1, 4), (6, 4), (2, 2)]","[(7,), (8,), (2, 9), (5,), (4, 6), (1, 3)]"
830,12,6,"[(3, 1), (4, 3), (5, 1), (6, 5), (2, 3), (5, 5)]","[(4,), (7,), (6,), (2, 9), (5,)]"
831,1,8,"[(6, 3), (5, 2), (3, 2), (5, 5), (6, 3), (3, 1), (2, 1)]","[(9,), (7,), (5,), (2, 8), (3, 6), (4,)]"
832,6,8,"[(5, 6), (5, 4), (6, 6), (3, 4), (4, 1)]","[(2, 9), (1, 8), (5, 7), (3, 4)]"
833,11,7,"[(6, 1), (3, 3), (6, 4), (2, 2), (4, 3), (5, 5)]","[(7,), (6,), (1, 9), (4,), (2, 5)]"
834,3,8,"[(4, 1), (2, 4), (6, 4), (2, 2), (4, 6), (2, 5), (3, 6)]","[(5,), (6,), (1, 9), (4,), (2, 8), (7,)]"
835,25,5,"[(6, 1), (5, 2), (2, 4), (2, 2)]","[(7,), (1, 6), (2, 4)]"
836,29,5,"[(2, 1), (2, 1), (6, 4), (6, 4)]","[(3,), (1, 2), (4, 6)]"
837,6,6,"[(2, 5), (3, 6), (3, 2), (5, 3), (5, 5), (6, 6)]","[(7,), (9,), (5,), (8,), (4, 6)]"
838,9,8,"[(6, 1), (2, 4), (2, 1), (1, 4), (3, 5), (2, 5), (2, 1)]","[(7,), (6,), (3,), (5,), (8,), (1, 2, 4)]"
839,12,6,"[(5, 1), (3, 2), (1, 3), (3, 4), (6, 5), (1, 5)]","[(6,), (5,), (4,), (7,), (2, 9)]"
840,5,8,"[(5, 3), (6, 5), (6, 3), (2, 2), (3, 5), (4, 2)]","[(8,), (2, 9), (3, 6), (4,), (1, 7)]"
841,20,5,"[(2, 4), (2, 6), (4, 1), (5, 1), (1, 4)]","[(6,), (8,), (5,), (2, 4)]"
842,22,5,"[(5, 2), (1, 3), (4, 3), (2, 3), (3, 3)]","[(7,), (4,), (1, 6), (5,)]"
843,22,5,"[(5, 3), (1, 2), (2, 2), (6, 2), (1, 3)]","[(8,), (3,), (4,), (1, 7)]"
844,0,9,"[(4, 4), (3, 5), (3, 6), (4, 6), (6, 4)]","[(8,), (1, 7), (9,), (4, 6), (2, 3, 5)]"
845,4,7,"[(5, 2), (5, 4), (4, 4), (6, 5), (4, 2), (1, 6)]","[(7,), (9,), (8,), (5, 6), (2, 4)]"
846,5,8,"[(1, 6), (6, 6), (5, 1), (6, 5), (1, 3), (5, 6)]","[(7,), (3, 9), (6,), (1, 2, 8), (4,)]"
847,15,7,"[(1, 3), (1, 3), (6, 1), (2, 6), (3, 4), (3, 4)]","[(4,), (1, 3), (7,), (8,), (2, 5)]"
848,5,8,"[(2, 6), (3, 6), (1, 2), (2, 1), (5, 1), (2, 2), (3, 4), (5, 4)]","[(8,), (9,), (3,), (1, 2), (6,), (4,), (7,)]"
849,9,7,"[(3, 1), (5, 4), (1, 1), (1, 2), (5, 6), (2, 5), (1, 1)]","[(4,), (9,), (2,), (3,), (5, 6), (7,)]"
850,11,7,"[(4, 6), (3, 1), (6, 4), (6, 4), (6, 1)]","[(1, 9), (4,), (2, 8), (3, 7)]"
851,14,6,"[(5, 6), (2, 6), (5, 1), (1, 5), (4, 4)]","[(2, 9), (8,), (6,), (1, 5)]"
852,2,8,"[(5, 3), (6, 3), (4, 2), (6, 1), (6, 2), (1, 4), (6, 6)]","[(8,), (9,), (6,), (7,), (3, 5), (1, 4)]"
853,7,7,"[(4, 3), (3, 1), (2, 6), (5, 5), (5, 4), (4, 6)]","[(7,), (4,), (8,), (1, 9), (3, 6)]"
854,11,6,"[(3, 5), (3, 1), (4, 6), (6, 6), (3, 1)]","[(8,), (4,), (1, 9), (5, 7)]"
855,18,6,"[(6, 1), (3, 3), (1, 2), (2, 1), (2, 6), (4, 2)]","[(7,), (6,), (3,), (1, 2), (8,)]"
856,7,7,"[(4, 1), (6, 1), (6, 3), (1, 6), (6, 4), (4, 4)]","[(5,), (7,), (9,), (1, 6), (2, 8)]"
857,12,6,"[(5, 5), (5, 3), (1, 4), (2, 1), (6, 1), (2, 5)]","[(1, 9), (8,), (5,), (3,), (7,)]"
858,21,5,"[(3, 1), (2, 4), (5, 1), (6, 2), (3, 1)]","[(4,), (6,), (1, 5), (8,)]"
859,6,8,"[(5, 6), (6, 4), (5, 4), (5, 4), (6, 3)]","[(2, 9), (3, 7), (1, 8), (4, 5)]"
860,12,7,"[(2, 6), (2, 2), (2, 6), (3, 3), (3, 4), (4, 3)]","[(8,), (4,), (1, 7), (6,), (2, 5)]"
861,0,9,"[(3, 2), (6, 3), (3, 5), (5, 2), (2, 5), (6, 3)]","[(5,), (9,), (8,), (7,), (1, 6), (2, 3, 4)]"
862,14,6,"[(1, 1), (1, 4), (6, 4), (4, 2), (4, 4), (5, 4)]","[(2,), (5,), (1, 9), (6,), (8,)]"
863,36,2,"[(4, 3), (1, 1), (1, 1)]","[(7,), (2,)]"
864,10,6,"[(1, 6), (3, 1), (5, 3), (4, 6), (5, 1), (3, 1)]","[(7,), (4,), (8,), (1, 9), (6,)]"
865,5,7,"[(3, 6), (3, 4), (5, 6), (6, 2), (3, 2), (3, 4)]","[(9,), (7,), (3, 8), (2, 6), (5,)]"
866,9,6,"[(6, 4), (1, 6), (4, 4), (6, 5), (3, 5)]","[(1, 9), (7,), (8,), (5, 6)]"
867,32,4,"[(2, 1), (2, 3), (2, 3), (3, 2)]","[(3,), (5,), (1, 4)]"
868,26,5,"[(4, 6), (1, 2), (1, 1), (3, 1), (2, 1)]","[(1, 9), (3,), (2,), (4,)]"
869,6,7,"[(5, 3), (3, 3), (4, 6), (6, 2), (5, 2), (4, 4)]","[(8,), (6,), (1, 9), (3, 5), (7,)]"
870,14,5,"[(3, 6), (3, 2), (4, 6), (5, 2), (6, 6)]","[(9,), (5,), (2, 8), (7,)]"
871,11,7,"[(4, 3), (5, 2), (5, 4), (2, 5), (2, 2), (2, 4)]","[(7,), (1, 6), (9,), (2, 5), (4,)]"
872,11,7,"[(6, 4), (3, 4), (2, 5), (4, 6), (1, 6)]","[(1, 9), (7,), (2, 5), (4, 6)]"
873,8,8,"[(6, 6), (5, 2), (5, 6), (3, 4), (4, 2)]","[(3, 9), (7,), (5, 6), (1, 2, 4)]"
874,9,8,"[(5, 3), (6, 1), (4, 2), (4, 2), (4, 2), (1, 2), (1, 3)]","[(8,), (7,), (6,), (1, 5), (2, 4), (3,)]"
875,11,7,"[(3, 4), (4, 5), (4, 2), (4, 3), (2, 3), (4, 2)]","[(7,), (9,), (6,), (2, 5), (1, 4)]"
876,7,8,"[(1, 1), (5, 6), (5, 5), (5, 4), (4, 2), (1, 4)]","[(2,), (3, 8), (1, 9), (4, 5), (6,)]"
877,30,4,"[(6, 6), (1, 2), (1, 2)]","[(3, 9), (1, 2)]"
878,32,4,"[(4, 1), (1, 4), (2, 1), (1, 2)]","[(5,), (1, 4), (3,)]"
879,5,8,"[(1, 5), (6, 1), (2, 1), (6, 5), (1, 3), (4, 5), (5, 3)]","[(6,), (7,), (3,), (2, 9), (4,), (1, 8)]"
880,21,5,"[(3, 1), (5, 5), (5, 5), (1, 1)]","[(4,), (1, 9), (2, 8)]"
881,27,4,"[(2, 3), (6, 4), (1, 2), (3, 2)]","[(5,), (1, 9), (3,)]"
882,15,6,"[(2, 4), (2, 6), (5, 3), (3, 5), (4, 4)]","[(6,), (8,), (1, 7), (3, 5)]"
883,32,3,"[(4, 1), (2, 4), (1, 1), (3, 3)]","[(5,), (6,), (2,)]"
884,14,6,"[(6, 3), (6, 6), (2, 3), (1, 4), (2, 1)]","[(9,), (4, 8), (5,), (2, 3)]"
885,20,4,"[(5, 1), (3, 5), (6, 5), (1, 1)]","[(6,), (8,), (2, 9)]"
886,3,7,"[(4, 4), (2, 3), (3, 6), (4, 6), (4, 6), (2, 3)]","[(8,), (5,), (9,), (3, 7), (4, 6)]"
887,19,5,"[(3, 1), (6, 6), (5, 5), (1, 3)]","[(4,), (3, 9), (2, 8)]"
888,8,7,"[(3, 5), (6, 4), (2, 6), (6, 5), (3, 3)]","[(8,), (1, 9), (2, 6), (4, 7)]"
889,1,8,"[(2, 2), (3, 2), (3, 6), (1, 6), (3, 3), (5, 3), (1, 4), (5, 1)]","[(4,), (5,), (9,), (7,), (6,), (8,), (2, 3)]"
890,15,6,"[(4, 5), (2, 2), (1, 3), (5, 3), (3, 2), (2, 3)]","[(9,), (4,), (1, 3), (8,), (5,)]"
891,18,6,"[(3, 1), (2, 3), (1, 6), (2, 4), (4, 1), (3, 2)]","[(4,), (5,), (7,), (6,), (2, 3)]"
892,10,6,"[(5, 4), (5, 5), (2, 3), (6, 5), (1, 1)]","[(9,), (2, 8), (5,), (4, 7)]"
893,9,7,"[(3, 4), (1, 5), (3, 2), (5, 6), (2, 5), (3, 3)]","[(7,), (6,), (5,), (2, 9), (3, 4)]"
894,9,7,"[(6, 4), (5, 1), (2, 6), (6, 2), (1, 3), (5, 3)]","[(1, 9), (6,), (8,), (3, 5), (4,)]"
895,17,6,"[(1, 3), (1, 3), (4, 5), (5, 6), (2, 1)]","[(4,), (1, 3), (9,), (5, 6)]"
896,19,5,"[(3, 4), (3, 4), (4, 4), (1, 3), (2, 4)]","[(7,), (1, 6), (8,), (4,)]"
897,18,5,"[(5, 1), (3, 4), (2, 2), (5, 5), (6, 3)]","[(6,), (7,), (4,), (1, 9)]"
898,5,8,"[(1, 2), (6, 5), (5, 6), (3, 5), (6, 1), (4, 5)]","[(3,), (2, 9), (4, 7), (8,), (1, 6)]"
899,0,9,"[(1, 1), (1, 4), (3, 2), (5, 4), (5, 3), (3, 6), (2, 5)]","[(2,), (5,), (1, 4), (9,), (8,), (3, 6), (7,)]"
900,13,7,"[(6, 4), (2, 2), (4, 5), (5, 4), (6, 6)]","[(1, 9), (4,), (2, 7), (3, 6)]"
901,4,7,"[(4, 1), (3, 4), (2, 4), (5, 3), (4, 5), (3, 3), (1, 1)]","[(5,), (7,), (6,), (8,), (9,), (2, 4)]"
902,29,4,"[(2, 2), (4, 4), (1, 3), (2, 1)]","[(4,), (8,), (1, 3)]"
903,6,8,"[(5, 5), (1, 4), (3, 5), (2, 2), (6, 6), (4, 5)]","[(1, 9), (5,), (8,), (4,), (2, 3, 7)]"
904,13,7,"[(5, 5), (1, 3), (5, 4), (4, 5), (1, 3)]","[(1, 9), (4,), (2, 7), (3, 6)]"
905,13,7,"[(5, 2), (1, 4), (2, 1), (5, 2), (4, 6), (6, 4)]","[(7,), (5,), (3,), (1, 6), (2, 8)]"
906,3,7,"[(4, 3), (3, 3), (4, 4), (6, 6), (3, 6), (4, 5)]","[(7,), (6,), (8,), (3, 9), (4, 5)]"
907,14,7,"[(3, 4), (4, 4), (1, 3), (5, 3), (2, 2), (1, 3)]","[(7,), (8,), (4,), (2, 6), (1, 3)]"
908,15,6,"[(4, 2), (5, 6), (5, 2), (3, 3), (6, 3)]","[(6,), (2, 9), (7,), (1, 5)]"
909,2,8,"[(2, 2), (5, 2), (3, 2), (5, 3), (4, 6), (5, 4), (1, 3)]","[(4,), (7,), (5,), (8,), (1, 9), (3, 6)]"
910,7,8,"[(4, 6), (2, 1), (5, 5), (1, 5), (3, 6), (5, 3)]","[(1, 9), (3,), (2, 8), (6,), (4, 5)]"
911,17,5,"[(2, 6), (1, 3), (4, 1), (6, 5), (2, 3)]","[(8,), (4,), (5,), (2, 9)]"
912,0,9,"[(1, 6), (1, 6), (1, 2), (2, 6), (1, 3), (1, 6), (5, 4)]","[(7,), (1, 6), (3,), (8,), (4,), (2, 5), (9,)]"
913,28,4,"[(2, 3), (4, 2), (5, 1), (4, 1)]","[(5,), (6,), (2, 4)]"
914,24,4,"[(1, 5), (2, 3), (6, 2), (1, 1), (5, 1)]","[(6,), (5,), (8,), (2,)]"
915,11,7,"[(2, 4), (1, 3), (4, 2), (4, 5), (6, 3), (1, 3)]","[(6,), (4,), (1, 5), (9,), (2, 7)]"
916,22,4,"[(6, 6), (6, 5), (2, 2)]","[(3, 9), (4, 7)]"
917,4,8,"[(4, 5), (6, 1), (2, 6), (1, 6), (6, 4), (6, 4)]","[(9,), (7,), (8,), (1, 6), (2, 3, 5)]"
918,13,6,"[(5, 5), (6, 5), (3, 4), (3, 1), (5, 5)]","[(1, 9), (3, 8), (7,), (4,)]"
919,14,5,"[(2, 2), (4, 5), (6, 2), (4, 6), (1, 3)]","[(4,), (9,), (8,), (3, 7)]"
920,0,9,"[(4, 3), (5, 3), (4, 1), (2, 6), (6, 6), (2, 3)]","[(7,), (8,), (5,), (2, 6), (3, 9), (1, 4)]"
921,19,5,"[(4, 3), (1, 4), (4, 1), (6, 3), (2, 2)]","[(7,), (5,), (1, 4), (9,)]"
922,19,5,"[(4, 1), (4, 5), (3, 4), (3, 2), (2, 2)]","[(5,), (9,), (7,), (1, 4)]"
923,0,9,"[(2, 3), (3, 4), (4, 4), (3, 2), (6, 3), (5, 3), (1, 2)]","[(5,), (7,), (8,), (1, 4), (9,), (2, 6), (3,)]"
924,19,5,"[(3, 2), (5, 3), (6, 4), (2, 1), (4, 1)]","[(5,), (8,), (1, 9), (3,)]"
925,18,6,"[(6, 4), (3, 2), (4, 2), (5, 1), (3, 6)]","[(1, 9), (5,), (6,), (2, 4)]"
926,0,9,"[(4, 4), (5, 6), (4, 5), (1, 3), (2, 5), (3, 3)]","[(8,), (2, 9), (3, 6), (4,), (7,), (1, 5)]"
927,16,6,"[(4, 5), (3, 2), (4, 1), (6, 4), (4, 4)]","[(9,), (5,), (1, 4), (2, 8)]"
928,3,8,"[(4, 1), (6, 2), (4, 5), (4, 3), (3, 4), (3, 3), (1, 4)]","[(5,), (8,), (9,), (7,), (1, 6), (2, 4)]"
929,14,6,"[(1, 6), (3, 2), (2, 3), (2, 4), (5, 3), (3, 5)]","[(7,), (5,), (1, 4), (6,), (8,)]"
930,18,5,"[(5, 3), (3, 2), (5, 2), (3, 4), (6, 4)]","[(8,), (5,), (7,), (1, 6)]"
931,21,5,"[(5, 5), (2, 1), (6, 1), (1, 3), (3, 1)]","[(1, 9), (3,), (7,), (4,)]"
932,9,7,"[(6, 4), (5, 4), (2, 3), (6, 6), (5, 3)]","[(1, 9), (2, 7), (5,), (4, 8)]"
933,0,9,"[(5, 1), (6, 3), (4, 3), (5, 3), (6, 1), (2, 6)]","[(6,), (9,), (7,), (8,), (2, 5), (1, 3, 4)]"
934,14,6,"[(4, 1), (2, 6), (1, 5), (1, 3), (2, 6), (4, 4)]","[(5,), (8,), (6,), (4,), (1, 7)]"
935,0,9,"[(6, 1), (4, 5), (3, 1), (2, 3), (6, 4), (2, 1), (2, 5)]","[(7,), (9,), (4,), (5,), (2, 8), (3,), (1, 6)]"
936,34,3,"[(1, 1), (2, 3), (1, 3), (1, 1)]","[(2,), (5,), (4,)]"
937,10,6,"[(5, 6), (4, 2), (5, 5), (2, 6), (1, 6)]","[(2, 9), (6,), (3, 7), (8,)]"
938,2,8,"[(2, 5), (6, 2), (2, 4), (3, 2), (3, 5), (4, 5), (6, 5)]","[(7,), (8,), (6,), (5,), (1, 3, 4), (9,)]"
939,11,6,"[(3, 6), (2, 2), (5, 4), (2, 5), (1, 4), (2, 2)]","[(9,), (4,), (1, 8), (7,), (5,)]"
940,0,9,"[(5, 1), (2, 3), (1, 2), (1, 5), (5, 5), (3, 4), (3, 5)]","[(6,), (5,), (3,), (2, 4), (1, 9), (7,), (8,)]"
941,19,6,"[(1, 4), (2, 1), (1, 6), (2, 1), (5, 3), (1, 1)]","[(5,), (3,), (7,), (1, 2), (8,)]"
942,7,7,"[(2, 2), (2, 1), (3, 4), (5, 6), (1, 4), (3, 5), (2, 3)]","[(4,), (3,), (7,), (2, 9), (5,), (8,)]"
943,13,6,"[(3, 4), (2, 4), (2, 2), (2, 5), (4, 4), (3, 2)]","[(7,), (6,), (4,), (2, 5), (8,)]"
944,10,7,"[(6, 2), (6, 6), (5, 3), (6, 1), (5, 3)]","[(8,), (3, 9), (1, 7), (2, 5)]"
945,9,8,"[(3, 3), (4, 3), (6, 2), (5, 3), (3, 1), (2, 1), (1, 6)]","[(6,), (7,), (8,), (3, 5), (4,), (1, 2)]"
946,28,5,"[(2, 1), (2, 5), (2, 2), (2, 1), (2, 5)]","[(3,), (7,), (4,), (1, 2)]"
947,7,8,"[(6, 5), (3, 1), (2, 1), (5, 4), (2, 3), (1, 5), (4, 4)]","[(2, 9), (4,), (3,), (1, 8), (5,), (6,)]"
948,8,8,"[(6, 1), (5, 1), (1, 2), (5, 5), (5, 6), (3, 1)]","[(7,), (6,), (3,), (1, 9), (2, 4, 5)]"
949,9,8,"[(3, 1), (5, 2), (3, 3), (1, 4), (6, 2), (3, 3), (2, 1)]","[(4,), (7,), (6,), (5,), (8,), (1, 2, 3)]"
950,8,6,"[(5, 4), (3, 4), (4, 6), (6, 5), (1, 1)]","[(9,), (7,), (2, 8), (5, 6)]"
951,20,5,"[(5, 6), (2, 3), (4, 5), (3, 2)]","[(2, 9), (5,), (1, 8)]"
952,5,7,"[(2, 2), (5, 5), (5, 2), (6, 2), (5, 6), (6, 1)]","[(4,), (1, 9), (7,), (8,), (5, 6)]"
953,16,5,"[(4, 5), (6, 3), (5, 6), (1, 3)]","[(9,), (1, 8), (4, 7)]"
954,14,6,"[(2, 4), (5, 5), (2, 1), (1, 4), (5, 2), (5, 4)]","[(6,), (1, 9), (3,), (5,), (7,)]"
955,5,8,"[(3, 5), (5, 2), (6, 1), (5, 6), (6, 1), (2, 5)]","[(8,), (7,), (1, 6), (2, 9), (3, 4)]"
956,0,9,"[(1, 2), (4, 2), (2, 6), (6, 5), (5, 5), (4, 3)]","[(3,), (6,), (8,), (2, 9), (1, 4, 5), (7,)]"
957,13,6,"[(5, 1), (5, 3), (1, 5), (6, 6), (6, 4)]","[(6,), (8,), (1, 5), (3, 9)]"
958,6,7,"[(5, 2), (6, 3), (6, 4), (1, 5), (1, 6), (2, 2)]","[(7,), (9,), (2, 8), (6,), (3, 4)]"
959,5,8,"[(5, 6), (4, 5), (4, 3), (6, 1), (3, 3), (6, 5)]","[(2, 9), (1, 8), (7,), (3, 4), (6,)]"
960,21,5,"[(1, 6), (2, 3), (1, 5), (5, 1), (1, 6)]","[(7,), (5,), (6,), (2, 4)]"
961,28,4,"[(1, 4), (1, 4), (6, 1), (1, 6)]","[(5,), (1, 4), (7,)]"
962,8,7,"[(6, 2), (3, 5), (1, 2), (6, 3), (5, 4), (6, 3)]","[(8,), (1, 7), (3,), (9,), (4, 5)]"
963,7,7,"[(4, 6), (3, 5), (5, 4), (5, 6), (6, 5)]","[(1, 9), (8,), (2, 7), (5, 6)]"
964,8,6,"[(4, 3), (2, 4), (6, 6), (1, 3), (6, 2), (4, 5)]","[(7,), (6,), (3, 9), (4,), (8,)]"
965,27,4,"[(3, 1), (6, 1), (5, 2), (3, 3)]","[(4,), (7,), (1, 6)]"
966,22,4,"[(1, 1), (4, 5), (6, 6), (1, 1)]","[(2,), (9,), (4, 8)]"
967,1,8,"[(1, 2), (5, 4), (5, 3), (3, 1), (6, 1), (6, 2), (1, 4), (1, 3)]","[(3,), (9,), (8,), (4,), (7,), (2, 6), (5,)]"
968,1,8,"[(1, 2), (3, 2), (6, 1), (2, 6), (5, 3), (2, 2), (6, 3), (5, 4)]","[(3,), (5,), (7,), (8,), (2, 6), (4,), (9,)]"
969,16,5,"[(6, 1), (5, 6), (2, 1), (5, 3), (6, 2)]","[(7,), (2, 9), (3,), (8,)]"
970,9,7,"[(5, 4), (5, 4), (4, 6), (5, 3), (6, 1)]","[(9,), (1, 8), (3, 7), (2, 6)]"
971,21,5,"[(6, 2), (2, 3), (6, 2), (2, 1), (3, 2)]","[(8,), (5,), (1, 7), (3,)]"
972,26,5,"[(5, 6), (1, 3), (1, 3), (2, 1)]","[(2, 9), (4,), (1, 3)]"
973,15,6,"[(1, 1), (4, 6), (6, 2), (5, 5), (6, 1)]","[(2,), (1, 9), (8,), (3, 7)]"
974,9,6,"[(1, 3), (3, 5), (6, 5), (5, 2), (5, 1), (6, 4)]","[(4,), (8,), (2, 9), (7,), (6,)]"
975,22,5,"[(2, 2), (2, 5), (2, 4), (3, 3), (3, 3)]","[(4,), (7,), (6,), (1, 5)]"
976,36,2,"[(1, 1), (4, 3), (1, 1)]","[(2,), (7,)]"
977,25,4,"[(1, 1), (5, 4), (4, 5), (1, 1)]","[(2,), (9,), (1, 8)]"
978,7,7,"[(4, 3), (5, 6), (2, 3), (4, 2), (4, 5), (4, 2)]","[(7,), (2, 9), (5,), (6,), (1, 8)]"
979,23,5,"[(6, 2), (2, 2), (3, 5), (1, 1), (3, 1)]","[(8,), (4,), (1, 7), (2,)]"
980,20,5,"[(6, 1), (1, 4), (2, 3), (4, 4), (5, 5)]","[(7,), (5,), (1, 4), (8,)]"
981,19,6,"[(6, 1), (3, 3), (1, 2), (3, 2), (1, 4), (6, 6)]","[(7,), (6,), (3,), (5,), (1, 4)]"
982,8,8,"[(5, 6), (4, 6), (6, 5), (1, 4), (6, 6)]","[(2, 9), (3, 7), (5, 6), (1, 4)]"
983,12,7,"[(4, 3), (2, 2), (4, 1), (5, 2), (5, 5), (1, 3)]","[(7,), (4,), (5,), (1, 6), (2, 8)]"
984,14,7,"[(2, 1), (4, 6), (6, 3), (2, 3), (2, 2), (6, 4)]","[(3,), (1, 9), (2, 7), (5,), (4,)]"
985,25,5,"[(3, 6), (1, 4), (2, 1), (1, 2), (3, 6)]","[(9,), (5,), (3,), (1, 2)]"
986,9,8,"[(5, 1), (3, 3), (2, 2), (5, 2), (5, 3), (4, 1), (5, 6)]","[(6,), (1, 5), (4,), (7,), (8,), (2, 3)]"
