Game Number,Score,Tiles Closed,Rolls,Moves
8351,12,7,"[(1, 4), (5, 2), (5, 2), (4, 2), (5, 3), (6, 1)]","[(1, 4), (2, 5), (7,), (6,), (8,)]"
8352,32,4,"[(1, 5), (6, 1), (5, 2)]","[(1, 2, 3), (7,)]"
8353,9,8,"[(4, 5), (5, 6), (6, 1), (5, 4), (2, 5)]","[(1, 2, 6), (3, 8), (7,), (4, 5)]"
8354,14,7,"[(4, 2), (6, 2), (5, 1), (5, 6), (4, 4)]","[(1, 2, 3), (8,), (6,), (4, 7)]"
8355,20,6,"[(1, 1), (2, 5), (3, 4), (3, 6), (6, 3)]","[(2,), (1, 6), (3, 4), (9,)]"
8356,30,5,"[(2, 5), (5, 3), (1, 1)]","[(1, 2, 4), (3, 5)]"
8357,37,3,"[(4, 4), (3, 2)]","[(1, 2, 5)]"
8358,29,5,"[(2, 4), (5, 1), (3, 1), (1, 3)]","[(1, 2, 3), (6,), (4,)]"
8359,14,7,"[(4, 6), (3, 6), (6, 6), (2, 2)]","[(1, 2, 3, 4), (9,), (5, 7)]"
8360,24,6,"[(5, 6), (5, 5), (5, 5)]","[(1, 2, 3, 5), (4, 6)]"
8361,21,6,"[(1, 5), (5, 3), (4, 2), (1, 3), (5, 5)]","[(1, 2, 3), (8,), (6,), (4,)]"
8362,16,7,"[(2, 5), (1, 2), (2, 6), (2, 4), (2, 3), (1, 5)]","[(1, 2, 4), (3,), (8,), (6,), (5,)]"
8363,31,4,"[(5, 2), (2, 5), (4, 3)]","[(1, 2, 4), (7,)]"
8364,24,5,"[(5, 1), (3, 5), (2, 5), (3, 5)]","[(1, 2, 3), (8,), (7,)]"
8365,16,7,"[(5, 1), (2, 3), (5, 5), (4, 4), (4, 4)]","[(1, 2, 3), (5,), (4, 6), (8,)]"
8366,31,4,"[(3, 4), (2, 5), (4, 3)]","[(1, 2, 4), (7,)]"
8367,11,7,"[(5, 4), (6, 5), (2, 3), (4, 5), (4, 1)]","[(1, 2, 6), (3, 8), (5,), (9,)]"
8368,3,8,"[(2, 5), (2, 4), (4, 5), (5, 2), (1, 4), (5, 3), (1, 4)]","[(1, 2, 4), (6,), (9,), (7,), (5,), (8,)]"
8369,37,3,"[(2, 6), (2, 3)]","[(1, 2, 5)]"
8370,28,5,"[(6, 2), (4, 5), (4, 1)]","[(1, 2, 5), (3, 6)]"
8371,14,7,"[(4, 3), (3, 2), (6, 6), (2, 5), (1, 6)]","[(1, 2, 4), (5,), (3, 9), (7,)]"
8372,21,6,"[(1, 2), (2, 4), (2, 5), (5, 3), (1, 5)]","[(1, 2), (6,), (3, 4), (8,)]"
8373,7,8,"[(1, 6), (4, 1), (6, 3), (6, 2), (3, 6), (3, 6)]","[(1, 2, 4), (5,), (3, 6), (8,), (9,)]"
8374,20,6,"[(6, 3), (3, 4), (4, 5), (2, 4)]","[(1, 2, 6), (3, 4), (9,)]"
8375,26,5,"[(5, 6), (4, 4), (3, 2)]","[(1, 2, 3, 5), (8,)]"
8376,32,4,"[(4, 3), (1, 5), (2, 4)]","[(1, 2, 4), (6,)]"
8377,34,4,"[(4, 2), (4, 1), (4, 1)]","[(1, 2, 3), (5,)]"
8378,18,6,"[(1, 3), (3, 6), (1, 5), (2, 6), (2, 1)]","[(1, 3), (2, 7), (6,), (8,)]"
8379,31,4,"[(1, 6), (6, 1), (4, 3)]","[(1, 2, 4), (7,)]"
8380,27,5,"[(3, 5), (1, 3), (5, 1), (1, 3)]","[(1, 2, 5), (4,), (6,)]"
8381,24,6,"[(4, 4), (1, 2), (4, 6), (4, 1)]","[(1, 2, 5), (3,), (4, 6)]"
8382,30,5,"[(3, 3), (6, 3), (4, 1)]","[(1, 2, 3), (4, 5)]"
8383,22,6,"[(6, 1), (2, 6), (3, 5), (6, 4)]","[(1, 2, 4), (3, 5), (8,)]"
8384,37,3,"[(2, 6), (1, 1)]","[(1, 2, 5)]"
8385,16,6,"[(2, 5), (2, 5), (3, 3), (6, 3), (5, 5)]","[(1, 2, 4), (7,), (6,), (9,)]"
8386,30,5,"[(4, 2), (5, 4), (2, 3)]","[(1, 2, 3), (4, 5)]"
8387,25,5,"[(5, 4), (5, 6), (5, 3)]","[(1, 2, 6), (3, 8)]"
8388,7,8,"[(5, 1), (1, 3), (3, 6), (6, 5), (3, 5), (2, 1)]","[(1, 2, 3), (4,), (9,), (5, 6), (8,)]"
8389,21,6,"[(5, 3), (2, 1), (3, 4), (4, 2), (1, 1)]","[(1, 2, 5), (3,), (7,), (6,)]"
8390,22,6,"[(1, 3), (4, 5), (4, 6), (5, 5)]","[(1, 3), (2, 7), (4, 6)]"
8391,16,7,"[(2, 2), (3, 5), (3, 2), (1, 3), (3, 5), (2, 3)]","[(1, 3), (2, 6), (5,), (4,), (8,)]"
8392,27,5,"[(5, 4), (5, 4), (2, 3)]","[(1, 2, 6), (4, 5)]"
8393,32,4,"[(3, 6), (1, 3), (2, 4)]","[(1, 2, 6), (4,)]"
8394,28,5,"[(5, 5), (1, 6), (1, 3)]","[(1, 2, 3, 4), (7,)]"
8395,32,4,"[(2, 1), (5, 5), (1, 2)]","[(1, 2), (3, 7)]"
8396,35,4,"[(3, 1), (2, 4), (6, 4)]","[(1, 3), (2, 4)]"
8397,29,5,"[(6, 4), (5, 1), (3, 1)]","[(1, 2, 3, 4), (6,)]"
8398,33,4,"[(3, 3), (1, 5), (5, 5)]","[(1, 2, 3), (6,)]"
8399,18,6,"[(5, 3), (6, 6), (6, 1), (6, 3)]","[(1, 2, 5), (3, 9), (7,)]"
8400,27,5,"[(2, 1), (6, 4), (4, 1), (4, 3)]","[(1, 2), (3, 7), (5,)]"
8401,22,6,"[(2, 2), (6, 5), (5, 3), (5, 6)]","[(1, 3), (2, 4, 5), (8,)]"
8402,20,6,"[(3, 6), (1, 6), (6, 3), (5, 6)]","[(1, 2, 6), (3, 4), (9,)]"
8403,9,8,"[(1, 6), (3, 6), (6, 6), (5, 3), (1, 5)]","[(1, 2, 4), (3, 6), (5, 7), (8,)]"
8404,35,4,"[(5, 5), (4, 6)]","[(1, 2, 3, 4)]"
8405,28,5,"[(4, 5), (6, 2), (2, 1)]","[(1, 2, 6), (3, 5)]"
8406,17,7,"[(2, 4), (5, 6), (6, 5), (2, 4)]","[(1, 2, 3), (4, 7), (5, 6)]"
8407,20,6,"[(2, 3), (4, 5), (6, 5), (2, 1)]","[(1, 4), (2, 7), (3, 8)]"
8408,22,6,"[(6, 1), (5, 3), (4, 4), (1, 1)]","[(1, 2, 4), (3, 5), (8,)]"
8409,20,6,"[(3, 2), (2, 6), (1, 4), (2, 5), (4, 2)]","[(1, 4), (2, 6), (5,), (7,)]"
8410,7,8,"[(3, 2), (2, 5), (5, 3), (6, 3), (6, 3), (5, 4)]","[(1, 4), (2, 5), (8,), (3, 6), (9,)]"
8411,26,5,"[(2, 3), (2, 5), (2, 5), (4, 1)]","[(1, 4), (2, 5), (7,)]"
8412,29,5,"[(6, 1), (5, 4), (4, 2)]","[(1, 2, 4), (3, 6)]"
8413,14,7,"[(6, 4), (6, 3), (6, 6), (1, 3)]","[(1, 2, 3, 4), (9,), (5, 7)]"
8414,5,8,"[(5, 5), (5, 2), (3, 5), (3, 6), (4, 2), (2, 6)]","[(1, 2, 3, 4), (7,), (8,), (9,), (6,)]"
8415,21,6,"[(2, 1), (6, 4), (5, 6), (5, 1)]","[(1, 2), (3, 7), (5, 6)]"
8416,24,6,"[(1, 4), (2, 1), (3, 2), (5, 3), (5, 5)]","[(1, 4), (3,), (5,), (2, 6)]"
8417,21,6,"[(4, 2), (5, 1), (6, 6), (4, 6)]","[(1, 2, 3), (6,), (4, 8)]"
8418,16,7,"[(1, 5), (6, 6), (1, 5), (1, 4), (3, 2)]","[(1, 2, 3), (4, 8), (6,), (5,)]"
8419,34,4,"[(2, 1), (2, 1), (3, 2), (4, 1)]","[(1, 2), (3,), (5,)]"
8420,29,5,"[(4, 5), (6, 1), (5, 6)]","[(1, 2, 6), (3, 4)]"
8421,5,8,"[(5, 1), (2, 2), (2, 5), (3, 3), (5, 4), (6, 2), (6, 2)]","[(1, 2, 3), (4,), (7,), (6,), (9,), (8,)]"
8422,27,5,"[(5, 5), (3, 5), (1, 1)]","[(1, 2, 3, 4), (8,)]"
8423,20,6,"[(6, 6), (4, 4), (3, 2), (4, 2)]","[(1, 2, 3, 6), (8,), (5,)]"
8424,18,6,"[(5, 4), (4, 6), (4, 4), (4, 3)]","[(1, 2, 6), (3, 7), (8,)]"
8425,28,5,"[(5, 3), (4, 5), (6, 4)]","[(1, 2, 5), (3, 6)]"
8426,29,5,"[(1, 3), (6, 6), (4, 2)]","[(1, 3), (2, 4, 6)]"
8427,23,5,"[(2, 3), (2, 1), (1, 5), (5, 3), (1, 2)]","[(1, 4), (3,), (6,), (8,)]"
8428,35,4,"[(4, 6), (5, 5)]","[(1, 2, 3, 4)]"
8429,35,4,"[(5, 5), (1, 2)]","[(1, 2, 3, 4)]"
8430,24,6,"[(4, 5), (4, 1), (2, 5), (1, 2)]","[(1, 2, 6), (5,), (3, 4)]"
8431,36,3,"[(3, 6), (5, 1)]","[(1, 2, 6)]"
8432,8,8,"[(3, 1), (3, 3), (4, 3), (4, 5), (6, 5), (2, 2)]","[(1, 3), (2, 4), (7,), (9,), (5, 6)]"
8433,23,6,"[(5, 1), (6, 1), (1, 4), (2, 2), (5, 6)]","[(1, 2, 3), (7,), (5,), (4,)]"
8434,25,5,"[(6, 2), (6, 6), (3, 6)]","[(1, 2, 5), (3, 9)]"
8435,42,2,"[(1, 2), (1, 1)]","[(1, 2)]"
8436,29,5,"[(3, 6), (2, 5), (1, 5)]","[(1, 2, 6), (3, 4)]"
8437,23,6,"[(2, 5), (6, 4), (2, 3), (5, 5)]","[(1, 2, 4), (3, 7), (5,)]"
8438,22,6,"[(6, 6), (6, 5), (3, 4)]","[(1, 2, 3, 6), (4, 7)]"
8439,30,5,"[(2, 6), (3, 4), (2, 2)]","[(1, 2, 5), (3, 4)]"
8440,18,6,"[(3, 5), (2, 2), (3, 5), (5, 2), (2, 2)]","[(1, 2, 5), (4,), (8,), (7,)]"
8441,28,5,"[(6, 1), (4, 6), (4, 6)]","[(1, 2, 4), (3, 7)]"
8442,24,6,"[(6, 5), (5, 5), (3, 3)]","[(1, 2, 3, 5), (4, 6)]"
8443,38,3,"[(6, 1), (1, 3)]","[(1, 2, 4)]"
8444,22,6,"[(1, 1), (6, 6), (1, 3), (1, 4), (6, 4)]","[(2,), (1, 3, 8), (4,), (5,)]"
8445,28,5,"[(5, 4), (3, 5), (2, 4)]","[(1, 2, 6), (3, 5)]"
8446,38,3,"[(1, 4), (1, 1), (1, 1)]","[(1, 4), (2,)]"
8447,35,4,"[(2, 1), (4, 3), (1, 3)]","[(1, 2), (3, 4)]"
8448,29,5,"[(2, 4), (4, 6), (1, 2)]","[(1, 2, 3), (4, 6)]"
8449,23,5,"[(6, 3), (3, 2), (2, 6), (4, 2)]","[(1, 2, 6), (5,), (8,)]"
8450,39,3,"[(2, 4), (2, 1)]","[(1, 2, 3)]"
8451,30,5,"[(2, 3), (4, 6), (2, 1)]","[(1, 4), (2, 3, 5)]"
8452,21,6,"[(3, 6), (3, 4), (5, 3), (6, 5)]","[(1, 2, 6), (3, 4), (8,)]"
8453,22,6,"[(3, 4), (6, 5), (3, 2), (2, 6)]","[(1, 2, 4), (3, 8), (5,)]"
8454,18,6,"[(5, 5), (6, 3), (6, 2), (6, 4)]","[(1, 2, 3, 4), (9,), (8,)]"
8455,16,7,"[(4, 2), (2, 4), (6, 3), (5, 3), (1, 4)]","[(1, 2, 3), (6,), (4, 5), (8,)]"
8456,22,6,"[(5, 5), (5, 1), (2, 5), (4, 3)]","[(1, 2, 3, 4), (6,), (7,)]"
8457,15,7,"[(6, 5), (6, 4), (6, 3), (2, 3)]","[(1, 2, 3, 5), (4, 6), (9,)]"
8458,26,5,"[(5, 2), (6, 1), (2, 3), (2, 3)]","[(1, 2, 4), (7,), (5,)]"
8459,8,8,"[(5, 5), (4, 5), (6, 1), (1, 5), (2, 3), (4, 6)]","[(1, 2, 3, 4), (9,), (7,), (6,), (5,)]"
8460,29,5,"[(4, 2), (5, 5), (3, 3)]","[(1, 2, 3), (4, 6)]"
8461,40,2,"[(2, 3), (3, 1)]","[(1, 4)]"
8462,38,3,"[(2, 5), (3, 1)]","[(1, 2, 4)]"
8463,30,5,"[(3, 1), (2, 3), (3, 3), (4, 1)]","[(1, 3), (5,), (2, 4)]"
8464,33,4,"[(4, 4), (3, 1), (2, 2)]","[(1, 2, 5), (4,)]"
8465,20,6,"[(2, 6), (3, 6), (3, 5), (1, 5)]","[(1, 2, 5), (3, 6), (8,)]"
8466,17,7,"[(5, 4), (6, 4), (3, 6), (6, 5)]","[(1, 2, 6), (3, 7), (4, 5)]"
8467,17,7,"[(6, 6), (4, 3), (5, 4), (6, 5)]","[(1, 2, 3, 6), (7,), (4, 5)]"
8468,33,4,"[(4, 5), (2, 1), (6, 4)]","[(1, 2, 6), (3,)]"
8469,26,5,"[(2, 4), (2, 3), (3, 5), (1, 2)]","[(1, 2, 3), (5,), (8,)]"
8470,21,6,"[(2, 3), (6, 5), (6, 2), (5, 5)]","[(1, 4), (2, 3, 6), (8,)]"
8471,19,6,"[(1, 4), (4, 2), (3, 5), (1, 6), (1, 2)]","[(1, 4), (6,), (3, 5), (7,)]"
8472,38,3,"[(2, 5), (1, 3)]","[(1, 2, 4)]"
8473,16,7,"[(4, 4), (2, 2), (6, 5), (4, 2), (1, 5)]","[(1, 2, 5), (4,), (3, 8), (6,)]"
8474,29,5,"[(4, 5), (1, 6), (5, 5)]","[(1, 2, 6), (3, 4)]"
8475,34,4,"[(5, 6), (3, 2)]","[(1, 2, 3, 5)]"
8476,20,6,"[(6, 1), (4, 6), (4, 4), (1, 1)]","[(1, 2, 4), (3, 7), (8,)]"
8477,31,4,"[(2, 4), (4, 4), (2, 1)]","[(1, 2, 3), (8,)]"
8478,14,7,"[(4, 2), (5, 5), (2, 5), (6, 2), (4, 3)]","[(1, 2, 3), (4, 6), (7,), (8,)]"
8479,16,7,"[(4, 1), (2, 5), (3, 6), (5, 3), (3, 3)]","[(1, 4), (2, 5), (3, 6), (8,)]"
8480,13,7,"[(1, 1), (4, 4), (3, 4), (1, 5), (6, 3), (1, 6)]","[(2,), (1, 3, 4), (7,), (6,), (9,)]"
8481,17,7,"[(1, 5), (6, 5), (5, 6), (5, 5)]","[(1, 2, 3), (4, 7), (5, 6)]"
8482,23,6,"[(4, 3), (4, 1), (6, 4), (2, 3)]","[(1, 2, 4), (5,), (3, 7)]"
8483,29,5,"[(2, 1), (2, 4), (5, 2), (3, 3)]","[(1, 2), (6,), (3, 4)]"
8484,29,4,"[(4, 4), (5, 3), (2, 3)]","[(1, 2, 5), (8,)]"
8485,13,7,"[(6, 6), (6, 2), (3, 2), (6, 1), (1, 2)]","[(1, 2, 3, 6), (8,), (5,), (7,)]"
8486,22,6,"[(2, 2), (3, 3), (3, 2), (3, 5), (5, 5)]","[(1, 3), (2, 4), (5,), (8,)]"
8487,8,8,"[(2, 1), (5, 1), (2, 2), (2, 3), (1, 6), (5, 4), (1, 2), (4, 1)]","[(1, 2), (6,), (4,), (5,), (7,), (9,), (3,)]"
8488,31,4,"[(3, 2), (4, 5), (2, 5)]","[(1, 4), (2, 7)]"
8489,19,6,"[(2, 2), (4, 6), (1, 6), (2, 3), (5, 6)]","[(1, 3), (2, 8), (7,), (5,)]"
8490,35,4,"[(2, 1), (2, 5), (1, 1)]","[(1, 2), (3, 4)]"
8491,17,7,"[(5, 2), (2, 4), (6, 4), (3, 2), (2, 1)]","[(1, 2, 4), (6,), (3, 7), (5,)]"
8492,17,7,"[(5, 6), (6, 1), (3, 3), (1, 3), (5, 6)]","[(1, 2, 3, 5), (7,), (6,), (4,)]"
8493,16,7,"[(5, 5), (5, 6), (3, 5), (4, 1)]","[(1, 2, 3, 4), (5, 6), (8,)]"
8494,21,6,"[(1, 2), (5, 2), (4, 5), (3, 2), (2, 2)]","[(1, 2), (3, 4), (9,), (5,)]"
8495,38,3,"[(6, 1), (3, 1)]","[(1, 2, 4)]"
8496,32,4,"[(1, 2), (5, 5), (1, 1)]","[(1, 2), (3, 7)]"
8497,17,7,"[(2, 1), (1, 5), (2, 3), (1, 3), (6, 4), (2, 2)]","[(1, 2), (6,), (5,), (4,), (3, 7)]"
8498,23,5,"[(4, 5), (1, 3), (3, 6), (2, 2)]","[(1, 2, 6), (4,), (9,)]"
8499,28,5,"[(1, 6), (5, 5), (4, 6)]","[(1, 2, 4), (3, 7)]"
8500,29,5,"[(5, 5), (5, 1), (6, 5)]","[(1, 2, 3, 4), (6,)]"
8501,15,7,"[(3, 1), (2, 5), (5, 6), (6, 2), (1, 4)]","[(1, 3), (2, 5), (4, 7), (8,)]"
8502,26,5,"[(6, 5), (6, 2), (6, 6)]","[(1, 2, 3, 5), (8,)]"
8503,0,9,"[(5, 5), (1, 6), (5, 6), (2, 6), (5, 4)]","[(1, 2, 3, 4), (7,), (5, 6), (8,), (9,)]"
8504,41,2,"[(3, 1), (1, 2)]","[(1, 3)]"
8505,26,5,"[(3, 2), (1, 6), (3, 4), (1, 6)]","[(1, 4), (2, 5), (7,)]"
8506,30,5,"[(5, 2), (4, 4), (6, 4)]","[(1, 2, 4), (3, 5)]"
8507,20,6,"[(6, 3), (1, 6), (3, 6), (4, 5)]","[(1, 2, 6), (3, 4), (9,)]"
8508,22,6,"[(3, 5), (1, 2), (6, 6), (6, 4)]","[(1, 2, 5), (3,), (4, 8)]"
8509,33,4,"[(6, 6), (1, 2)]","[(1, 2, 3, 6)]"
8510,15,7,"[(6, 1), (2, 3), (6, 4), (5, 3), (1, 1)]","[(1, 2, 4), (5,), (3, 7), (8,)]"
8511,30,5,"[(2, 2), (3, 3), (1, 4), (1, 1)]","[(1, 3), (2, 4), (5,)]"
8512,31,4,"[(3, 2), (6, 3), (5, 5)]","[(1, 4), (2, 7)]"
8513,23,6,"[(2, 4), (4, 5), (3, 4), (4, 1)]","[(1, 2, 3), (4, 5), (7,)]"
8514,22,6,"[(1, 4), (1, 2), (5, 2), (3, 5), (3, 5)]","[(1, 4), (3,), (2, 5), (8,)]"
8515,39,3,"[(3, 3), (1, 1)]","[(1, 2, 3)]"
8516,24,5,"[(3, 3), (2, 6), (5, 2), (3, 4)]","[(1, 2, 3), (8,), (7,)]"
8517,33,4,"[(6, 6), (2, 4)]","[(1, 2, 3, 6)]"
8518,34,4,"[(2, 2), (3, 4), (2, 1)]","[(1, 3), (2, 5)]"
8519,21,6,"[(4, 4), (1, 6), (4, 5), (5, 4)]","[(1, 2, 5), (3, 4), (9,)]"
8520,30,5,"[(3, 5), (1, 6), (5, 6)]","[(1, 2, 5), (3, 4)]"
8521,36,3,"[(2, 2), (3, 2), (1, 4)]","[(1, 3), (5,)]"
8522,23,6,"[(2, 2), (5, 4), (4, 5), (3, 4)]","[(1, 3), (2, 7), (4, 5)]"
8523,21,6,"[(2, 6), (4, 3), (4, 5), (5, 6)]","[(1, 2, 5), (3, 4), (9,)]"
8524,20,6,"[(6, 1), (6, 3), (4, 5), (4, 2)]","[(1, 2, 4), (3, 6), (9,)]"
8525,28,5,"[(1, 6), (5, 5), (1, 1)]","[(1, 2, 4), (3, 7)]"
8526,24,5,"[(1, 2), (4, 6), (2, 6), (6, 6)]","[(1, 2), (3, 7), (8,)]"
8527,38,3,"[(5, 2), (1, 1)]","[(1, 2, 4)]"
8528,16,7,"[(4, 2), (5, 4), (5, 1), (5, 3), (1, 1)]","[(1, 2, 3), (4, 5), (6,), (8,)]"
8529,35,4,"[(6, 4), (2, 2)]","[(1, 2, 3, 4)]"
8530,17,7,"[(2, 6), (4, 6), (5, 5), (3, 1)]","[(1, 2, 5), (3, 7), (4, 6)]"
8531,13,7,"[(1, 2), (3, 2), (2, 4), (4, 4), (5, 5), (1, 1)]","[(1, 2), (5,), (6,), (8,), (3, 7)]"
8532,33,4,"[(5, 1), (1, 5), (4, 6)]","[(1, 2, 3), (6,)]"
8533,23,5,"[(5, 3), (2, 6), (3, 3), (6, 2)]","[(1, 2, 5), (8,), (6,)]"
8534,32,4,"[(5, 4), (3, 1), (1, 5)]","[(1, 2, 6), (4,)]"
8535,31,4,"[(4, 4), (5, 1), (4, 1)]","[(1, 2, 5), (6,)]"
8536,25,5,"[(4, 5), (1, 2), (2, 6), (1, 2)]","[(1, 2, 6), (3,), (8,)]"
8537,14,7,"[(4, 2), (2, 5), (5, 3), (6, 4), (6, 4)]","[(1, 2, 3), (7,), (8,), (4, 6)]"
8538,40,2,"[(4, 1), (3, 1)]","[(1, 4)]"
8539,21,6,"[(1, 1), (3, 4), (2, 6), (2, 5), (6, 4)]","[(2,), (1, 6), (3, 5), (7,)]"
8540,32,4,"[(1, 4), (2, 6), (3, 3)]","[(1, 4), (2, 6)]"
8541,34,4,"[(6, 5), (2, 3)]","[(1, 2, 3, 5)]"
8542,28,5,"[(6, 5), (1, 5), (5, 1)]","[(1, 2, 3, 5), (6,)]"
8543,25,5,"[(4, 2), (3, 3), (6, 2), (2, 6)]","[(1, 2, 3), (6,), (8,)]"
8544,21,6,"[(3, 2), (2, 3), (5, 1), (3, 5), (1, 3)]","[(1, 4), (2, 3), (6,), (8,)]"
8545,20,6,"[(6, 1), (5, 4), (6, 3), (1, 2)]","[(1, 2, 4), (3, 6), (9,)]"
8546,39,3,"[(1, 5), (2, 1)]","[(1, 2, 3)]"
8547,30,5,"[(4, 1), (1, 2), (3, 4), (5, 5)]","[(1, 4), (3,), (2, 5)]"
8548,26,5,"[(3, 1), (6, 4), (3, 2), (6, 6)]","[(1, 3), (2, 8), (5,)]"
8549,15,7,"[(5, 6), (6, 4), (3, 6), (1, 2)]","[(1, 2, 3, 5), (4, 6), (9,)]"
8550,20,6,"[(2, 6), (5, 6), (3, 3), (5, 3)]","[(1, 2, 5), (3, 8), (6,)]"
8551,31,4,"[(4, 1), (4, 5), (1, 3)]","[(1, 4), (2, 7)]"
8552,4,8,"[(6, 3), (6, 4), (4, 1), (5, 4), (4, 4), (4, 2)]","[(1, 2, 6), (3, 7), (5,), (9,), (8,)]"
8553,20,6,"[(5, 3), (4, 5), (3, 5), (5, 1)]","[(1, 2, 5), (3, 6), (8,)]"
8554,18,6,"[(3, 5), (5, 5), (6, 3), (1, 4)]","[(1, 2, 5), (3, 7), (9,)]"
8555,27,5,"[(4, 5), (6, 3), (1, 1)]","[(1, 2, 6), (4, 5)]"
8556,32,4,"[(3, 6), (2, 2), (2, 2)]","[(1, 2, 6), (4,)]"
8557,27,5,"[(2, 4), (4, 3), (2, 3), (2, 5)]","[(1, 2, 3), (7,), (5,)]"
8558,18,6,"[(5, 3), (6, 4), (5, 4), (4, 3)]","[(1, 2, 5), (3, 7), (9,)]"
8559,22,6,"[(6, 3), (1, 6), (1, 6), (2, 1)]","[(1, 2, 6), (3, 4), (7,)]"
8560,15,7,"[(1, 3), (4, 3), (6, 1), (4, 4), (2, 2), (3, 4)]","[(1, 3), (2, 5), (7,), (8,), (4,)]"
8561,24,6,"[(2, 3), (5, 3), (5, 3), (5, 6)]","[(1, 4), (2, 6), (3, 5)]"
8562,25,5,"[(1, 5), (5, 3), (1, 5), (3, 3)]","[(1, 2, 3), (8,), (6,)]"
8563,31,4,"[(1, 5), (4, 4), (1, 2)]","[(1, 2, 3), (8,)]"
8564,22,6,"[(6, 5), (6, 6), (1, 2)]","[(1, 2, 3, 5), (4, 8)]"
8565,38,3,"[(1, 6), (3, 1)]","[(1, 2, 4)]"
8566,17,7,"[(1, 6), (2, 4), (3, 2), (4, 6), (4, 3)]","[(1, 2, 4), (6,), (5,), (3, 7)]"
8567,16,7,"[(2, 6), (3, 4), (2, 6), (3, 3), (5, 3)]","[(1, 2, 5), (3, 4), (8,), (6,)]"
8568,23,6,"[(4, 3), (1, 6), (4, 4), (3, 1)]","[(1, 2, 4), (7,), (3, 5)]"
8569,30,5,"[(2, 4), (3, 6), (4, 6)]","[(1, 2, 3), (4, 5)]"
8570,35,4,"[(2, 5), (2, 1), (6, 4)]","[(1, 2, 4), (3,)]"
8571,18,6,"[(6, 3), (1, 4), (3, 6), (3, 1), (6, 3)]","[(1, 2, 6), (5,), (9,), (4,)]"
8572,24,6,"[(3, 6), (6, 6), (2, 3)]","[(1, 2, 6), (3, 4, 5)]"
8573,8,8,"[(4, 3), (6, 2), (5, 2), (3, 3), (6, 3), (3, 6)]","[(1, 2, 4), (3, 5), (7,), (6,), (9,)]"
8574,0,9,"[(3, 1), (1, 3), (5, 2), (3, 4), (3, 6), (3, 3), (6, 2)]","[(1, 3), (4,), (2, 5), (7,), (9,), (6,), (8,)]"
8575,20,6,"[(4, 5), (3, 6), (6, 1), (5, 2)]","[(1, 2, 6), (4, 5), (7,)]"
8576,15,7,"[(3, 1), (5, 2), (6, 5), (4, 4), (6, 5)]","[(1, 3), (2, 5), (4, 7), (8,)]"
8577,19,6,"[(4, 1), (6, 6), (5, 4), (6, 4)]","[(1, 4), (2, 3, 7), (9,)]"
8578,41,2,"[(3, 1), (1, 2)]","[(1, 3)]"
8579,16,7,"[(5, 3), (1, 3), (1, 5), (1, 2), (6, 2), (1, 2)]","[(1, 2, 5), (4,), (6,), (3,), (8,)]"
8580,27,5,"[(4, 3), (6, 5), (2, 1)]","[(1, 2, 4), (3, 8)]"
8581,28,5,"[(4, 3), (4, 6), (3, 4)]","[(1, 2, 4), (3, 7)]"
8582,24,6,"[(6, 2), (3, 3), (5, 2), (5, 1)]","[(1, 2, 5), (6,), (3, 4)]"
8583,35,4,"[(1, 6), (1, 2), (5, 5)]","[(1, 2, 4), (3,)]"
8584,6,8,"[(3, 1), (3, 1), (2, 3), (1, 6), (5, 5), (4, 5), (3, 4)]","[(1, 3), (4,), (5,), (7,), (2, 8), (9,)]"
8585,33,4,"[(6, 6), (1, 5)]","[(1, 2, 3, 6)]"
8586,24,6,"[(1, 5), (5, 1), (4, 5), (6, 4)]","[(1, 2, 3), (6,), (4, 5)]"
8587,21,6,"[(4, 4), (5, 4), (2, 5), (4, 6)]","[(1, 2, 5), (3, 6), (7,)]"
8588,9,8,"[(6, 5), (6, 2), (4, 3), (2, 4), (1, 3), (2, 3)]","[(1, 2, 3, 5), (8,), (7,), (6,), (4,)]"
8589,12,7,"[(5, 5), (3, 3), (6, 2), (6, 3), (2, 6)]","[(1, 2, 3, 4), (6,), (8,), (9,)]"
8590,6,8,"[(1, 1), (6, 6), (5, 4), (5, 2), (4, 5), (6, 6)]","[(2,), (1, 3, 8), (4, 5), (7,), (9,)]"
8591,8,8,"[(3, 6), (3, 1), (5, 3), (2, 5), (3, 6), (5, 5)]","[(1, 2, 6), (4,), (3, 5), (7,), (9,)]"
8592,29,4,"[(3, 5), (5, 3), (2, 3)]","[(1, 2, 5), (8,)]"
8593,40,2,"[(4, 1), (1, 3)]","[(1, 4)]"
8594,33,4,"[(3, 4), (4, 1), (3, 1)]","[(1, 2, 4), (5,)]"
8595,30,5,"[(2, 1), (4, 4), (1, 3), (1, 3)]","[(1, 2), (3, 5), (4,)]"
8596,11,7,"[(2, 1), (1, 5), (3, 6), (4, 3), (6, 3), (5, 5)]","[(1, 2), (6,), (4, 5), (7,), (9,)]"
8597,20,6,"[(3, 1), (5, 1), (4, 2), (6, 3), (6, 3)]","[(1, 3), (2, 4), (6,), (9,)]"
8598,26,5,"[(1, 3), (3, 4), (3, 5), (5, 3)]","[(1, 3), (2, 5), (8,)]"
8599,33,4,"[(6, 6), (2, 4)]","[(1, 2, 3, 6)]"
8600,29,5,"[(6, 4), (5, 1), (1, 3)]","[(1, 2, 3, 4), (6,)]"
