Game Number,Score,Tiles Closed,Rolls,Moves
8156,33,4,"[(3, 3), (5, 1), (1, 5)]","[(1, 2, 3), (6,)]"
8157,21,6,"[(4, 2), (1, 6), (1, 4), (1, 5), (1, 4)]","[(1, 2, 3), (7,), (5,), (6,)]"
8158,33,4,"[(4, 5), (2, 1), (3, 3)]","[(1, 2, 6), (3,)]"
8159,22,6,"[(5, 1), (2, 2), (4, 1), (5, 3), (4, 4)]","[(1, 2, 3), (4,), (5,), (8,)]"
8160,22,6,"[(1, 4), (1, 1), (4, 3), (4, 5), (3, 4)]","[(1, 4), (2,), (7,), (3, 6)]"
8161,23,6,"[(5, 6), (5, 6), (1, 4)]","[(1, 2, 3, 5), (4, 7)]"
8162,29,5,"[(1, 3), (2, 4), (4, 2), (6, 4)]","[(1, 3), (2, 4), (6,)]"
8163,23,6,"[(5, 5), (6, 1), (3, 2), (3, 2)]","[(1, 2, 3, 4), (7,), (5,)]"
8164,27,5,"[(4, 6), (6, 2), (2, 1)]","[(1, 2, 3, 4), (8,)]"
8165,29,5,"[(3, 2), (2, 6), (1, 2), (1, 2)]","[(1, 4), (2, 6), (3,)]"
8166,23,6,"[(3, 5), (6, 1), (3, 4), (3, 1)]","[(1, 2, 5), (3, 4), (7,)]"
8167,32,4,"[(3, 3), (1, 6), (1, 6)]","[(1, 2, 3), (7,)]"
8168,24,6,"[(2, 5), (4, 2), (2, 6), (4, 6)]","[(1, 2, 4), (6,), (3, 5)]"
8169,22,6,"[(3, 2), (6, 5), (3, 4), (1, 1)]","[(1, 4), (2, 3, 6), (7,)]"
8170,21,6,"[(6, 5), (3, 1), (3, 6), (2, 3)]","[(1, 2, 3, 5), (4,), (9,)]"
8171,41,2,"[(2, 2), (2, 1)]","[(1, 3)]"
8172,34,4,"[(6, 5), (1, 2)]","[(1, 2, 3, 5)]"
8173,21,6,"[(3, 2), (1, 5), (1, 4), (3, 5), (1, 1)]","[(1, 4), (6,), (2, 3), (8,)]"
8174,25,5,"[(4, 4), (1, 3), (4, 4), (4, 4)]","[(1, 2, 5), (4,), (8,)]"
8175,10,7,"[(3, 5), (1, 5), (6, 3), (6, 6), (5, 6)]","[(1, 2, 5), (6,), (9,), (4, 8)]"
8176,25,5,"[(2, 2), (5, 3), (5, 3), (4, 2)]","[(1, 3), (2, 6), (8,)]"
8177,36,3,"[(4, 5), (3, 3)]","[(1, 2, 6)]"
8178,24,6,"[(1, 5), (4, 6), (2, 3), (1, 5)]","[(1, 2, 3), (4, 6), (5,)]"
8179,23,6,"[(4, 1), (1, 6), (4, 6), (1, 4)]","[(1, 4), (2, 5), (3, 7)]"
8180,33,4,"[(6, 6), (2, 1)]","[(1, 2, 3, 6)]"
8181,33,4,"[(6, 6), (5, 1)]","[(1, 2, 3, 6)]"
8182,26,5,"[(1, 5), (4, 1), (3, 5), (2, 1)]","[(1, 2, 3), (5,), (8,)]"
8183,37,3,"[(2, 6), (4, 1)]","[(1, 2, 5)]"
8184,27,5,"[(5, 6), (4, 3), (6, 5)]","[(1, 2, 3, 5), (7,)]"
8185,16,7,"[(6, 4), (3, 5), (5, 6), (5, 1)]","[(1, 2, 3, 4), (8,), (5, 6)]"
8186,22,6,"[(1, 2), (4, 6), (6, 4), (3, 3)]","[(1, 2), (3, 7), (4, 6)]"
8187,37,3,"[(3, 5), (4, 1)]","[(1, 2, 5)]"
8188,13,7,"[(3, 4), (1, 5), (1, 2), (3, 6), (6, 1), (3, 4)]","[(1, 2, 4), (6,), (3,), (9,), (7,)]"
8189,24,6,"[(5, 2), (1, 5), (6, 2), (4, 2)]","[(1, 2, 4), (6,), (3, 5)]"
8190,18,6,"[(4, 6), (3, 6), (2, 6), (3, 6)]","[(1, 2, 3, 4), (9,), (8,)]"
8191,35,4,"[(6, 4), (2, 1)]","[(1, 2, 3, 4)]"
8192,28,5,"[(2, 3), (6, 6), (3, 4)]","[(1, 4), (2, 3, 7)]"
8193,26,5,"[(5, 4), (4, 6), (4, 6)]","[(1, 2, 6), (3, 7)]"
8194,27,5,"[(5, 4), (3, 6), (2, 2)]","[(1, 2, 6), (4, 5)]"
8195,22,6,"[(5, 2), (5, 4), (4, 3), (2, 4)]","[(1, 2, 4), (3, 6), (7,)]"
8196,17,7,"[(4, 6), (5, 1), (6, 6), (2, 3)]","[(1, 2, 3, 4), (6,), (5, 7)]"
8197,31,4,"[(6, 2), (3, 3), (1, 1)]","[(1, 2, 5), (6,)]"
8198,26,5,"[(6, 3), (5, 5), (2, 4)]","[(1, 2, 6), (3, 7)]"
8199,37,3,"[(2, 6), (2, 3)]","[(1, 2, 5)]"
8200,29,5,"[(6, 1), (4, 5), (2, 4)]","[(1, 2, 4), (3, 6)]"
8201,33,4,"[(6, 1), (3, 2), (4, 1)]","[(1, 2, 4), (5,)]"
8202,21,6,"[(3, 4), (2, 4), (6, 5), (2, 1)]","[(1, 2, 4), (6,), (3, 8)]"
8203,39,3,"[(5, 1), (1, 2)]","[(1, 2, 3)]"
8204,38,3,"[(1, 6), (1, 1)]","[(1, 2, 4)]"
8205,29,5,"[(3, 6), (2, 5), (5, 5)]","[(1, 2, 6), (3, 4)]"
8206,41,2,"[(2, 2), (2, 1)]","[(1, 3)]"
8207,11,7,"[(4, 6), (3, 6), (6, 2), (1, 6), (2, 5)]","[(1, 2, 3, 4), (9,), (8,), (7,)]"
8208,29,5,"[(5, 5), (3, 3), (5, 1)]","[(1, 2, 3, 4), (6,)]"
8209,28,5,"[(4, 4), (1, 2), (3, 3), (3, 2)]","[(1, 2, 5), (3,), (6,)]"
8210,26,5,"[(2, 4), (4, 2), (3, 4), (2, 5)]","[(1, 2, 3), (6,), (7,)]"
8211,14,7,"[(1, 6), (3, 6), (6, 2), (4, 3), (6, 1)]","[(1, 2, 4), (3, 6), (8,), (7,)]"
8212,9,8,"[(5, 2), (1, 4), (6, 4), (2, 6), (5, 1), (5, 5)]","[(1, 2, 4), (5,), (3, 7), (8,), (6,)]"
8213,26,5,"[(5, 1), (3, 1), (4, 5), (1, 1)]","[(1, 2, 3), (4,), (9,)]"
8214,7,8,"[(6, 6), (5, 4), (3, 6), (6, 2), (6, 2)]","[(1, 2, 3, 6), (4, 5), (9,), (8,)]"
8215,27,5,"[(5, 2), (6, 5), (2, 6)]","[(1, 2, 4), (3, 8)]"
8216,27,5,"[(5, 2), (2, 3), (1, 5), (3, 3)]","[(1, 2, 4), (5,), (6,)]"
8217,27,5,"[(5, 4), (1, 3), (4, 1), (3, 2)]","[(1, 2, 6), (4,), (5,)]"
8218,35,4,"[(5, 5), (3, 1)]","[(1, 2, 3, 4)]"
8219,24,6,"[(6, 5), (4, 6), (6, 4)]","[(1, 2, 3, 5), (4, 6)]"
8220,31,4,"[(6, 1), (5, 2), (5, 2)]","[(1, 2, 4), (7,)]"
8221,23,5,"[(4, 1), (4, 4), (5, 4), (3, 1)]","[(1, 4), (2, 6), (9,)]"
8222,20,6,"[(4, 6), (6, 1), (5, 3), (6, 1)]","[(1, 2, 3, 4), (7,), (8,)]"
8223,19,6,"[(2, 2), (3, 4), (4, 3), (4, 4), (4, 4)]","[(1, 3), (2, 5), (7,), (8,)]"
8224,16,7,"[(5, 3), (5, 6), (6, 4), (2, 1)]","[(1, 2, 5), (3, 8), (4, 6)]"
8225,22,6,"[(2, 5), (3, 6), (2, 5), (1, 1)]","[(1, 2, 4), (3, 6), (7,)]"
8226,8,8,"[(4, 3), (3, 3), (2, 3), (6, 6), (1, 6), (4, 1)]","[(1, 2, 4), (6,), (5,), (3, 9), (7,)]"
8227,23,5,"[(3, 5), (4, 2), (2, 6), (5, 1)]","[(1, 2, 5), (6,), (8,)]"
8228,38,3,"[(1, 6), (2, 2)]","[(1, 2, 4)]"
8229,23,6,"[(5, 3), (1, 6), (2, 5), (1, 4)]","[(1, 2, 5), (3, 4), (7,)]"
8230,21,6,"[(1, 4), (6, 1), (6, 6), (4, 1)]","[(1, 4), (2, 5), (3, 9)]"
8231,14,7,"[(5, 2), (3, 4), (3, 5), (3, 6), (3, 6)]","[(1, 2, 4), (7,), (3, 5), (9,)]"
8232,29,5,"[(6, 6), (2, 2), (1, 1)]","[(1, 2, 3, 6), (4,)]"
8233,29,5,"[(2, 5), (6, 3), (3, 1)]","[(1, 2, 4), (3, 6)]"
8234,25,5,"[(5, 6), (5, 4), (6, 3)]","[(1, 2, 3, 5), (9,)]"
8235,36,3,"[(5, 4), (5, 1)]","[(1, 2, 6)]"
8236,27,5,"[(4, 3), (6, 5), (3, 5)]","[(1, 2, 4), (3, 8)]"
8237,38,3,"[(1, 6), (1, 1)]","[(1, 2, 4)]"
8238,36,3,"[(3, 6), (5, 1)]","[(1, 2, 6)]"
8239,6,8,"[(6, 2), (6, 1), (6, 3), (5, 3), (1, 6), (3, 5)]","[(1, 2, 5), (3, 4), (9,), (8,), (7,)]"
8240,23,6,"[(1, 1), (6, 5), (5, 4), (1, 6)]","[(2,), (1, 3, 7), (4, 5)]"
8241,27,5,"[(3, 4), (5, 6), (4, 4)]","[(1, 2, 4), (3, 8)]"
8242,21,6,"[(4, 5), (2, 5), (6, 2), (5, 5)]","[(1, 2, 6), (3, 4), (8,)]"
8243,14,7,"[(4, 5), (5, 5), (2, 6), (3, 1), (4, 6)]","[(1, 2, 6), (3, 7), (8,), (4,)]"
8244,28,5,"[(4, 5), (3, 5), (4, 1)]","[(1, 2, 6), (3, 5)]"
8245,32,4,"[(4, 2), (1, 6), (2, 1)]","[(1, 2, 3), (7,)]"
8246,11,7,"[(3, 4), (2, 1), (4, 5), (4, 3), (3, 5), (6, 6)]","[(1, 2, 4), (3,), (9,), (7,), (8,)]"
8247,3,8,"[(4, 3), (4, 2), (3, 2), (2, 6), (3, 4), (6, 3), (2, 4)]","[(1, 2, 4), (6,), (5,), (8,), (7,), (9,)]"
8248,12,7,"[(6, 3), (1, 3), (6, 5), (6, 3), (6, 3)]","[(1, 2, 6), (4,), (3, 8), (9,)]"
8249,22,6,"[(1, 1), (3, 2), (1, 2), (3, 4), (1, 5), (1, 2)]","[(2,), (1, 4), (3,), (7,), (6,)]"
8250,26,5,"[(4, 3), (6, 6), (2, 1)]","[(1, 2, 4), (3, 9)]"
8251,30,5,"[(1, 4), (4, 1), (1, 4), (3, 2)]","[(1, 4), (2, 3), (5,)]"
8252,33,4,"[(6, 6), (4, 6)]","[(1, 2, 3, 6)]"
8253,21,6,"[(5, 3), (2, 1), (5, 2), (3, 3), (6, 4)]","[(1, 2, 5), (3,), (7,), (6,)]"
8254,22,6,"[(3, 6), (1, 6), (6, 1), (6, 5)]","[(1, 2, 6), (3, 4), (7,)]"
8255,14,7,"[(1, 2), (3, 3), (6, 1), (4, 3), (6, 2), (5, 1)]","[(1, 2), (6,), (3, 4), (7,), (8,)]"
8256,20,6,"[(4, 5), (2, 6), (6, 2), (1, 2)]","[(1, 2, 6), (3, 5), (8,)]"
8257,39,3,"[(5, 1), (2, 1)]","[(1, 2, 3)]"
8258,16,7,"[(3, 5), (5, 6), (5, 5), (6, 6)]","[(1, 2, 5), (3, 8), (4, 6)]"
8259,18,6,"[(3, 6), (6, 4), (4, 4), (2, 1)]","[(1, 2, 6), (3, 7), (8,)]"
8260,18,6,"[(4, 4), (3, 1), (2, 4), (3, 6), (6, 6)]","[(1, 2, 5), (4,), (6,), (9,)]"
8261,33,4,"[(3, 4), (4, 1), (4, 1)]","[(1, 2, 4), (5,)]"
8262,19,6,"[(6, 4), (3, 4), (6, 3), (3, 4)]","[(1, 2, 3, 4), (7,), (9,)]"
8263,15,7,"[(5, 1), (6, 6), (6, 6), (1, 6)]","[(1, 2, 3), (4, 8), (5, 7)]"
8264,22,5,"[(4, 5), (2, 3), (3, 6), (4, 2)]","[(1, 2, 6), (5,), (9,)]"
8265,36,3,"[(5, 4), (1, 1)]","[(1, 2, 6)]"
8266,30,5,"[(3, 2), (1, 6), (2, 1), (6, 5)]","[(1, 4), (2, 5), (3,)]"
8267,38,3,"[(4, 3), (1, 3)]","[(1, 2, 4)]"
8268,38,3,"[(1, 6), (2, 2)]","[(1, 2, 4)]"
8269,28,5,"[(4, 5), (2, 6), (4, 2)]","[(1, 2, 6), (3, 5)]"
8270,17,7,"[(4, 3), (6, 4), (5, 6), (3, 3)]","[(1, 2, 4), (3, 7), (5, 6)]"
8271,25,5,"[(2, 6), (1, 3), (3, 5), (1, 1)]","[(1, 2, 5), (4,), (8,)]"
8272,22,6,"[(2, 5), (6, 3), (3, 4), (6, 6)]","[(1, 2, 4), (3, 6), (7,)]"
8273,24,6,"[(2, 5), (2, 1), (2, 3), (4, 2), (3, 2)]","[(1, 2, 4), (3,), (5,), (6,)]"
8274,31,4,"[(3, 2), (3, 6), (1, 6)]","[(1, 4), (2, 7)]"
8275,30,5,"[(1, 5), (4, 5), (3, 1)]","[(1, 2, 3), (4, 5)]"
8276,35,4,"[(6, 4), (1, 1)]","[(1, 2, 3, 4)]"
8277,28,5,"[(5, 6), (3, 3), (1, 1)]","[(1, 2, 3, 5), (6,)]"
8278,14,7,"[(4, 6), (3, 4), (4, 4), (2, 4), (6, 4)]","[(1, 2, 3, 4), (7,), (8,), (6,)]"
8279,21,6,"[(6, 1), (6, 5), (4, 2), (6, 2)]","[(1, 2, 4), (3, 8), (6,)]"
8280,21,6,"[(4, 3), (3, 5), (5, 4), (2, 1)]","[(1, 2, 4), (3, 5), (9,)]"
8281,17,7,"[(1, 2), (2, 5), (4, 3), (5, 6), (5, 2)]","[(1, 2), (3, 4), (7,), (5, 6)]"
8282,7,8,"[(4, 6), (4, 4), (4, 5), (6, 5), (6, 2)]","[(1, 2, 3, 4), (8,), (9,), (5, 6)]"
8283,24,5,"[(4, 2), (4, 4), (4, 3), (1, 1)]","[(1, 2, 3), (8,), (7,)]"
8284,38,3,"[(2, 3), (1, 1), (2, 2)]","[(1, 4), (2,)]"
8285,26,5,"[(2, 3), (4, 3), (3, 4), (2, 2)]","[(1, 4), (2, 5), (7,)]"
8286,32,4,"[(2, 2), (4, 5), (3, 4)]","[(1, 3), (2, 7)]"
8287,15,7,"[(3, 4), (5, 1), (6, 3), (4, 4), (6, 5)]","[(1, 2, 4), (6,), (9,), (3, 5)]"
8288,14,7,"[(3, 2), (4, 6), (3, 4), (3, 6), (6, 1)]","[(1, 4), (2, 3, 5), (7,), (9,)]"
8289,28,5,"[(1, 2), (2, 5), (1, 6), (1, 6)]","[(1, 2), (3, 4), (7,)]"
8290,31,4,"[(5, 2), (3, 4), (1, 3)]","[(1, 2, 4), (7,)]"
8291,17,7,"[(3, 3), (5, 5), (6, 1), (4, 1), (2, 1)]","[(1, 2, 3), (4, 6), (7,), (5,)]"
8292,0,9,"[(3, 5), (2, 1), (6, 1), (3, 1), (4, 5), (2, 4), (4, 4)]","[(1, 2, 5), (3,), (7,), (4,), (9,), (6,), (8,)]"
8293,24,6,"[(5, 1), (1, 3), (5, 6), (5, 6)]","[(1, 2, 3), (4,), (5, 6)]"
8294,36,3,"[(1, 1), (3, 4), (1, 5)]","[(2,), (1, 6)]"
8295,30,5,"[(3, 2), (1, 4), (3, 2), (2, 1)]","[(1, 4), (2, 3), (5,)]"
8296,25,5,"[(3, 2), (3, 4), (5, 3), (1, 4)]","[(1, 4), (2, 5), (8,)]"
8297,29,5,"[(2, 5), (6, 3), (2, 2)]","[(1, 2, 4), (3, 6)]"
8298,0,9,"[(5, 1), (3, 5), (1, 5), (5, 6), (6, 3), (4, 1)]","[(1, 2, 3), (8,), (6,), (4, 7), (9,), (5,)]"
8299,26,5,"[(6, 6), (5, 2), (5, 2)]","[(1, 2, 3, 6), (7,)]"
8300,30,5,"[(4, 4), (5, 2), (6, 5)]","[(1, 2, 5), (3, 4)]"
8301,24,6,"[(5, 2), (1, 4), (4, 5), (1, 4)]","[(1, 2, 4), (5,), (3, 6)]"
8302,31,4,"[(5, 2), (3, 4), (2, 5)]","[(1, 2, 4), (7,)]"
8303,19,6,"[(1, 6), (3, 4), (6, 6), (1, 2)]","[(1, 2, 4), (7,), (3, 9)]"
8304,30,5,"[(3, 2), (5, 5), (3, 1)]","[(1, 4), (2, 3, 5)]"
8305,9,8,"[(2, 4), (5, 4), (5, 1), (4, 4), (6, 1), (6, 1)]","[(1, 2, 3), (4, 5), (6,), (8,), (7,)]"
8306,20,6,"[(4, 1), (5, 1), (5, 4), (1, 4), (2, 5)]","[(1, 4), (6,), (2, 7), (5,)]"
8307,22,6,"[(6, 4), (2, 3), (6, 2), (2, 6)]","[(1, 2, 3, 4), (5,), (8,)]"
8308,26,5,"[(2, 2), (6, 3), (5, 1), (3, 4)]","[(1, 3), (2, 7), (6,)]"
8309,27,5,"[(3, 5), (1, 2), (4, 3), (5, 2)]","[(1, 2, 5), (3,), (7,)]"
8310,36,3,"[(3, 6), (2, 4)]","[(1, 2, 6)]"
8311,28,5,"[(5, 6), (3, 3), (2, 4)]","[(1, 2, 3, 5), (6,)]"
8312,19,6,"[(5, 4), (5, 3), (5, 4), (2, 4)]","[(1, 2, 6), (3, 5), (9,)]"
8313,33,4,"[(1, 2), (6, 3), (2, 4)]","[(1, 2), (3, 6)]"
8314,37,3,"[(6, 2), (4, 1)]","[(1, 2, 5)]"
8315,37,3,"[(5, 3), (2, 3)]","[(1, 2, 5)]"
8316,12,7,"[(6, 3), (2, 2), (6, 6), (6, 2), (2, 2)]","[(1, 2, 6), (4,), (3, 9), (8,)]"
8317,13,7,"[(6, 6), (6, 2), (4, 1), (3, 4), (1, 2)]","[(1, 2, 3, 6), (8,), (5,), (7,)]"
8318,29,5,"[(5, 4), (1, 6), (4, 6)]","[(1, 2, 6), (3, 4)]"
8319,40,2,"[(1, 4), (2, 2)]","[(1, 4)]"
8320,26,5,"[(1, 4), (1, 4), (4, 5), (1, 3)]","[(1, 4), (2, 3), (9,)]"
8321,4,8,"[(4, 2), (4, 3), (1, 4), (4, 2), (2, 6), (4, 5), (1, 5)]","[(1, 2, 3), (7,), (5,), (6,), (8,), (9,)]"
8322,9,8,"[(1, 5), (4, 1), (2, 6), (5, 6), (4, 2), (6, 4)]","[(1, 2, 3), (5,), (8,), (4, 7), (6,)]"
8323,22,6,"[(3, 4), (1, 6), (5, 1), (1, 2), (5, 6)]","[(1, 2, 4), (7,), (6,), (3,)]"
8324,15,7,"[(2, 4), (5, 3), (1, 3), (6, 6), (1, 1)]","[(1, 2, 3), (8,), (4,), (5, 7)]"
8325,29,5,"[(3, 6), (2, 5), (1, 5)]","[(1, 2, 6), (3, 4)]"
8326,19,6,"[(6, 5), (3, 4), (6, 2), (6, 6)]","[(1, 2, 3, 5), (7,), (8,)]"
8327,30,5,"[(2, 5), (5, 3), (5, 5)]","[(1, 2, 4), (3, 5)]"
8328,23,5,"[(1, 4), (4, 4), (6, 3), (6, 3)]","[(1, 4), (2, 6), (9,)]"
8329,21,6,"[(6, 6), (6, 6), (6, 5)]","[(1, 2, 3, 6), (4, 8)]"
8330,25,5,"[(6, 6), (6, 2), (1, 2)]","[(1, 2, 3, 6), (8,)]"
8331,27,5,"[(6, 1), (4, 2), (4, 1), (1, 3)]","[(1, 2, 4), (6,), (5,)]"
8332,24,6,"[(5, 6), (2, 4), (1, 3), (5, 5)]","[(1, 2, 3, 5), (6,), (4,)]"
8333,13,7,"[(3, 3), (5, 2), (3, 5), (3, 3), (1, 4), (5, 5)]","[(1, 2, 3), (7,), (8,), (6,), (5,)]"
8334,41,2,"[(2, 2), (2, 1)]","[(1, 3)]"
8335,37,3,"[(6, 2), (2, 3)]","[(1, 2, 5)]"
8336,16,7,"[(2, 1), (2, 5), (4, 1), (2, 6), (3, 3), (5, 3)]","[(1, 2), (3, 4), (5,), (8,), (6,)]"
8337,23,5,"[(4, 5), (4, 1), (2, 6), (2, 6)]","[(1, 2, 6), (5,), (8,)]"
8338,7,8,"[(1, 2), (1, 6), (6, 5), (5, 4), (4, 4), (2, 6)]","[(1, 2), (3, 4), (5, 6), (9,), (8,)]"
8339,0,9,"[(3, 6), (4, 5), (4, 6), (5, 4), (2, 6)]","[(1, 2, 6), (4, 5), (3, 7), (9,), (8,)]"
8340,24,6,"[(3, 6), (4, 4), (3, 1), (2, 1)]","[(1, 2, 6), (3, 5), (4,)]"
8341,33,4,"[(3, 3), (2, 4), (5, 5)]","[(1, 2, 3), (6,)]"
8342,35,4,"[(5, 5), (5, 5)]","[(1, 2, 3, 4)]"
8343,33,4,"[(1, 6), (4, 1), (1, 3)]","[(1, 2, 4), (5,)]"
8344,15,7,"[(3, 1), (2, 4), (2, 3), (6, 2), (5, 2), (5, 3)]","[(1, 3), (2, 4), (5,), (8,), (7,)]"
8345,6,8,"[(2, 1), (3, 1), (6, 2), (4, 3), (4, 4), (5, 4), (6, 2)]","[(1, 2), (4,), (3, 5), (7,), (8,), (9,)]"
8346,9,8,"[(2, 2), (5, 3), (4, 4), (6, 5), (4, 1), (4, 3)]","[(1, 3), (2, 6), (8,), (4, 7), (5,)]"
8347,22,6,"[(4, 1), (1, 2), (4, 2), (4, 5), (6, 5)]","[(1, 4), (3,), (6,), (2, 7)]"
8348,15,7,"[(5, 6), (2, 2), (6, 3), (3, 3), (6, 5)]","[(1, 2, 3, 5), (4,), (9,), (6,)]"
8349,23,6,"[(4, 3), (4, 6), (1, 4), (5, 6)]","[(1, 2, 4), (3, 7), (5,)]"
8350,15,7,"[(2, 3), (5, 2), (6, 4), (4, 4), (2, 2)]","[(1, 4), (2, 5), (3, 7), (8,)]"
8351,22,6,"[(2, 1), (2, 5), (3, 4), (4, 2), (2, 1)]","[(1, 2), (3, 4), (7,), (6,)]"
8352,15,7,"[(6, 3), (1, 3), (2, 3), (6, 6), (3, 2)]","[(1, 2, 6), (4,), (5,), (3, 9)]"
8353,17,7,"[(3, 5), (3, 6), (5, 2), (2, 2), (3, 2)]","[(1, 2, 5), (3, 6), (7,), (4,)]"
8354,24,6,"[(2, 4), (4, 2), (4, 5), (1, 4)]","[(1, 2, 3), (6,), (4, 5)]"
8355,23,6,"[(5, 2), (3, 2), (1, 2), (4, 3), (1, 6)]","[(1, 2, 4), (5,), (3,), (7,)]"
8356,18,6,"[(5, 3), (4, 6), (5, 4), (4, 1)]","[(1, 2, 5), (3, 7), (9,)]"
8357,20,6,"[(2, 5), (6, 4), (3, 5), (1, 1)]","[(1, 2, 4), (3, 7), (8,)]"
8358,29,5,"[(5, 1), (4, 2), (2, 2), (6, 4)]","[(1, 2, 3), (6,), (4,)]"
8359,39,3,"[(1, 5), (1, 1)]","[(1, 2, 3)]"
8360,25,5,"[(6, 5), (6, 3), (4, 5)]","[(1, 2, 3, 5), (9,)]"
8361,24,6,"[(6, 3), (3, 6), (2, 1), (5, 6)]","[(1, 2, 6), (4, 5), (3,)]"
8362,20,6,"[(6, 3), (4, 4), (6, 2), (2, 4)]","[(1, 2, 6), (3, 5), (8,)]"
8363,28,5,"[(3, 2), (6, 6), (1, 1)]","[(1, 4), (2, 3, 7)]"
8364,16,7,"[(3, 1), (6, 4), (3, 6), (5, 1), (5, 6)]","[(1, 3), (2, 8), (4, 5), (6,)]"
8365,41,2,"[(3, 1), (1, 2)]","[(1, 3)]"
8366,28,5,"[(6, 1), (5, 2), (1, 2), (6, 4)]","[(1, 2, 4), (7,), (3,)]"
8367,20,6,"[(2, 5), (2, 5), (2, 4), (4, 1), (1, 6)]","[(1, 2, 4), (7,), (6,), (5,)]"
8368,41,2,"[(1, 3), (1, 2)]","[(1, 3)]"
8369,19,6,"[(4, 2), (2, 5), (4, 4), (4, 1), (3, 5)]","[(1, 2, 3), (7,), (8,), (5,)]"
8370,26,5,"[(4, 1), (3, 3), (2, 6), (2, 1)]","[(1, 4), (6,), (3, 5)]"
8371,21,6,"[(1, 2), (5, 4), (1, 4), (1, 6), (4, 2)]","[(1, 2), (3, 6), (5,), (7,)]"
8372,30,5,"[(4, 4), (1, 6), (5, 6)]","[(1, 2, 5), (3, 4)]"
8373,25,5,"[(3, 1), (4, 4), (4, 4), (2, 1)]","[(1, 3), (2, 6), (8,)]"
8374,35,4,"[(5, 5), (5, 5)]","[(1, 2, 3, 4)]"
8375,15,7,"[(4, 1), (5, 5), (6, 2), (3, 4), (6, 2)]","[(1, 4), (2, 3, 5), (8,), (7,)]"
8376,34,4,"[(3, 1), (4, 3), (4, 1)]","[(1, 3), (2, 5)]"
8377,15,7,"[(6, 2), (6, 2), (4, 6), (3, 1), (6, 1)]","[(1, 2, 5), (8,), (3, 7), (4,)]"
8378,29,5,"[(6, 4), (1, 5), (6, 5)]","[(1, 2, 3, 4), (6,)]"
8379,32,4,"[(1, 2), (6, 4), (1, 1)]","[(1, 2), (3, 7)]"
8380,14,7,"[(2, 4), (6, 4), (2, 5), (5, 3), (1, 6)]","[(1, 2, 3), (4, 6), (7,), (8,)]"
8381,7,8,"[(2, 4), (6, 6), (3, 6), (5, 6), (5, 5)]","[(1, 2, 3), (4, 8), (9,), (5, 6)]"
8382,29,5,"[(1, 5), (5, 5), (5, 1)]","[(1, 2, 3), (4, 6)]"
8383,10,7,"[(1, 2), (3, 5), (2, 5), (5, 3), (6, 3), (6, 2)]","[(1, 2), (3, 5), (7,), (8,), (9,)]"
8384,22,6,"[(1, 1), (5, 4), (6, 6), (4, 6)]","[(2,), (1, 3, 5), (4, 8)]"
8385,31,4,"[(3, 5), (1, 5), (1, 1)]","[(1, 2, 5), (6,)]"
8386,17,7,"[(4, 6), (2, 5), (5, 6), (3, 3)]","[(1, 2, 3, 4), (7,), (5, 6)]"
8387,27,5,"[(3, 1), (2, 3), (6, 3), (6, 5)]","[(1, 3), (5,), (2, 7)]"
8388,31,4,"[(2, 2), (4, 6), (4, 4)]","[(1, 3), (2, 8)]"
8389,19,6,"[(2, 2), (6, 4), (3, 2), (6, 1), (5, 3)]","[(1, 3), (2, 8), (5,), (7,)]"
8390,29,5,"[(5, 4), (6, 1), (4, 2)]","[(1, 2, 6), (3, 4)]"
8391,30,5,"[(3, 5), (1, 2), (1, 3), (1, 1)]","[(1, 2, 5), (3,), (4,)]"
8392,35,4,"[(5, 5), (3, 1)]","[(1, 2, 3, 4)]"
8393,12,7,"[(4, 4), (3, 1), (6, 2), (4, 2), (2, 5), (5, 5)]","[(1, 2, 5), (4,), (8,), (6,), (7,)]"
8394,37,3,"[(2, 6), (1, 1)]","[(1, 2, 5)]"
8395,24,6,"[(2, 2), (5, 2), (4, 6), (1, 4)]","[(1, 3), (2, 5), (4, 6)]"
8396,33,4,"[(6, 6), (2, 4)]","[(1, 2, 3, 6)]"
8397,9,8,"[(5, 1), (4, 6), (4, 1), (5, 2), (3, 5), (5, 6)]","[(1, 2, 3), (4, 6), (5,), (7,), (8,)]"
8398,27,5,"[(4, 3), (5, 6), (5, 3)]","[(1, 2, 4), (3, 8)]"
8399,23,6,"[(1, 4), (6, 4), (4, 3), (1, 4)]","[(1, 4), (2, 3, 5), (7,)]"
8400,27,5,"[(4, 6), (5, 3), (1, 3)]","[(1, 2, 3, 4), (8,)]"
8401,28,5,"[(2, 2), (6, 3), (1, 3), (2, 5)]","[(1, 3), (2, 7), (4,)]"
8402,16,7,"[(6, 3), (6, 3), (5, 6), (4, 2)]","[(1, 2, 6), (4, 5), (3, 8)]"
8403,21,6,"[(2, 1), (5, 1), (2, 5), (4, 4), (4, 2)]","[(1, 2), (6,), (3, 4), (8,)]"
8404,30,5,"[(3, 4), (3, 5), (2, 2)]","[(1, 2, 4), (3, 5)]"
8405,26,5,"[(2, 1), (4, 1), (2, 6), (2, 1), (4, 1)]","[(1, 2), (5,), (8,), (3,)]"
8406,8,8,"[(5, 6), (3, 3), (5, 6), (5, 4), (6, 6)]","[(1, 2, 3, 5), (6,), (4, 7), (9,)]"
