Game Number,Score,Tiles Closed,Rolls,Moves
5633,16,7,"[(3, 1), (1, 2), (6, 6), (5, 5), (1, 3)]","[(4,), (3,), (1, 5, 6), (2, 8)]"
5634,14,7,"[(4, 1), (1, 6), (2, 1), (4, 5), (2, 5), (1, 6)]","[(5,), (7,), (1, 2), (9,), (3, 4)]"
5635,31,4,"[(6, 1), (3, 4), (1, 4)]","[(2, 5), (3, 4)]"
5636,29,4,"[(2, 5), (3, 6), (1, 5)]","[(7,), (1, 2, 6)]"
5637,26,5,"[(2, 2), (3, 6), (5, 1), (3, 3)]","[(1, 3), (4, 5), (6,)]"
5638,9,8,"[(2, 5), (2, 1), (5, 1), (3, 2), (6, 2), (2, 5), (6, 1)]","[(3, 4), (1, 2), (6,), (5,), (8,), (7,)]"
5639,30,5,"[(1, 3), (1, 3), (1, 6), (2, 3)]","[(1, 3), (4,), (2, 5)]"
5640,30,5,"[(1, 5), (3, 1), (3, 2), (2, 2)]","[(1, 2, 3), (4,), (5,)]"
5641,19,6,"[(6, 2), (4, 6), (3, 5), (4, 4)]","[(8,), (1, 2, 7), (3, 5)]"
5642,26,5,"[(2, 5), (2, 3), (5, 2), (3, 1)]","[(1, 2, 4), (5,), (7,)]"
5643,18,6,"[(6, 5), (1, 5), (4, 6), (4, 3)]","[(1, 2, 8), (6,), (3, 7)]"
5644,10,7,"[(5, 6), (4, 1), (6, 6), (4, 3), (1, 2)]","[(5, 6), (2, 3), (4, 8), (7,)]"
5645,10,7,"[(5, 5), (6, 1), (6, 5), (2, 5), (1, 1)]","[(4, 6), (2, 5), (3, 8), (7,)]"
5646,29,4,"[(1, 1), (2, 3), (6, 3), (2, 2)]","[(2,), (1, 4), (9,)]"
5647,9,8,"[(1, 4), (1, 6), (1, 6), (6, 3), (6, 2), (1, 3)]","[(5,), (3, 4), (1, 6), (2, 7), (8,)]"
5648,30,4,"[(5, 4), (1, 5), (3, 1)]","[(3, 6), (2, 4)]"
5649,25,5,"[(1, 2), (1, 3), (2, 6), (4, 1), (6, 5)]","[(3,), (4,), (2, 6), (5,)]"
5650,25,5,"[(5, 5), (5, 5), (2, 3)]","[(1, 4, 5), (2, 8)]"
5651,27,5,"[(5, 6), (2, 5), (3, 2)]","[(1, 3, 7), (2, 5)]"
5652,4,8,"[(4, 4), (4, 2), (6, 3), (3, 3), (6, 6), (5, 1)]","[(8,), (1, 5), (9,), (6,), (2, 3, 7)]"
5653,35,3,"[(5, 2), (1, 2), (2, 1)]","[(2, 5), (3,)]"
5654,28,5,"[(4, 6), (1, 6), (1, 1)]","[(2, 3, 5), (1, 6)]"
5655,30,5,"[(4, 5), (3, 3), (3, 1)]","[(4, 5), (1, 2, 3)]"
5656,5,8,"[(6, 3), (2, 6), (3, 1), (1, 2), (5, 5), (2, 4), (1, 6)]","[(2, 7), (8,), (4,), (3,), (1, 9), (6,)]"
5657,25,5,"[(4, 5), (5, 6), (2, 4)]","[(1, 8), (2, 3, 6)]"
5658,17,7,"[(1, 6), (2, 1), (6, 6), (4, 2), (5, 5)]","[(3, 4), (1, 2), (5, 7), (6,)]"
5659,22,6,"[(5, 5), (1, 5), (3, 4), (1, 3)]","[(1, 3, 6), (2, 4), (7,)]"
5660,15,7,"[(2, 1), (1, 2), (4, 1), (6, 3), (4, 2), (3, 1), (5, 5)]","[(3,), (1, 2), (5,), (9,), (6,), (4,)]"
5661,23,5,"[(6, 6), (2, 3), (3, 2), (3, 2)]","[(4, 8), (2, 3), (5,)]"
5662,12,7,"[(2, 3), (1, 5), (6, 4), (3, 2), (5, 2), (1, 1)]","[(2, 3), (6,), (1, 9), (5,), (7,)]"
5663,20,6,"[(1, 3), (6, 4), (6, 5), (3, 4)]","[(4,), (2, 8), (1, 3, 7)]"
5664,27,5,"[(1, 5), (3, 3), (2, 4), (1, 4)]","[(2, 4), (6,), (1, 5)]"
5665,9,8,"[(3, 2), (4, 6), (6, 1), (3, 3), (6, 2), (2, 3)]","[(2, 3), (4, 6), (7,), (1, 5), (8,)]"
5666,20,5,"[(1, 6), (5, 4), (5, 4), (2, 4)]","[(2, 5), (3, 6), (9,)]"
5667,18,6,"[(4, 5), (1, 1), (3, 5), (5, 3), (4, 6)]","[(4, 5), (2,), (1, 7), (8,)]"
5668,35,4,"[(4, 6), (6, 4)]","[(1, 2, 3, 4)]"
5669,15,7,"[(2, 5), (2, 6), (4, 3), (2, 6), (2, 2)]","[(1, 2, 4), (8,), (7,), (3, 5)]"
5670,14,6,"[(4, 1), (4, 5), (5, 5), (3, 4), (5, 2)]","[(5,), (9,), (1, 3, 6), (7,)]"
5671,20,6,"[(4, 4), (6, 4), (5, 2), (5, 5)]","[(1, 2, 5), (4, 6), (7,)]"
5672,15,7,"[(4, 3), (6, 6), (6, 5), (2, 5)]","[(1, 2, 4), (5, 7), (3, 8)]"
5673,14,7,"[(1, 6), (2, 1), (5, 5), (5, 6), (2, 1)]","[(7,), (1, 2), (4, 6), (3, 8)]"
5674,22,6,"[(2, 6), (3, 4), (3, 5), (2, 2)]","[(3, 5), (1, 2, 4), (8,)]"
5675,5,7,"[(5, 5), (3, 6), (2, 5), (1, 5), (4, 4), (2, 5)]","[(1, 4, 5), (9,), (7,), (6,), (8,)]"
5676,24,5,"[(5, 2), (5, 5), (2, 2), (2, 3)]","[(2, 5), (1, 9), (4,)]"
5677,11,7,"[(3, 6), (5, 2), (3, 6), (4, 5), (1, 5)]","[(4, 5), (1, 6), (9,), (2, 7)]"
5678,17,6,"[(2, 2), (4, 5), (3, 4), (6, 2), (3, 1)]","[(4,), (1, 8), (7,), (3, 5)]"
5679,15,6,"[(2, 4), (2, 3), (1, 2), (4, 5), (3, 4), (2, 1)]","[(6,), (5,), (3,), (1, 8), (7,)]"
5680,20,5,"[(3, 6), (2, 3), (5, 6), (2, 2)]","[(9,), (2, 3), (4, 7)]"
5681,32,4,"[(1, 4), (5, 3), (3, 1)]","[(5,), (1, 3, 4)]"
5682,27,5,"[(4, 1), (4, 2), (1, 6), (4, 1)]","[(5,), (2, 4), (1, 6)]"
5683,0,9,"[(1, 4), (1, 5), (5, 6), (4, 1), (3, 5), (4, 6)]","[(1, 4), (6,), (2, 9), (5,), (8,), (3, 7)]"
5684,22,6,"[(6, 3), (2, 5), (3, 1), (2, 1), (5, 2)]","[(1, 2, 6), (7,), (4,), (3,)]"
5685,36,3,"[(4, 5), (1, 1)]","[(1, 2, 6)]"
5686,9,8,"[(1, 3), (5, 5), (6, 6), (5, 5), (1, 4)]","[(1, 3), (2, 8), (5, 7), (4, 6)]"
5687,24,6,"[(2, 5), (6, 5), (2, 1), (3, 1)]","[(2, 5), (1, 4, 6), (3,)]"
5688,30,4,"[(6, 5), (2, 2), (1, 1)]","[(2, 3, 6), (4,)]"
5689,22,6,"[(1, 5), (5, 2), (4, 6), (2, 1)]","[(2, 4), (1, 6), (3, 7)]"
5690,7,8,"[(3, 6), (4, 4), (5, 6), (6, 4), (5, 3)]","[(1, 3, 5), (8,), (2, 9), (4, 6)]"
5691,15,7,"[(1, 5), (6, 3), (1, 2), (5, 1), (5, 1), (6, 6)]","[(2, 4), (9,), (3,), (6,), (1, 5)]"
5692,17,7,"[(5, 6), (3, 2), (6, 6), (5, 6)]","[(4, 7), (5,), (1, 2, 3, 6)]"
5693,15,6,"[(5, 2), (2, 4), (6, 5), (1, 5), (3, 3)]","[(7,), (1, 5), (2, 9), (6,)]"
5694,18,6,"[(5, 4), (2, 6), (4, 6), (5, 1)]","[(3, 6), (8,), (1, 2, 7)]"
5695,21,6,"[(2, 2), (4, 5), (5, 3), (1, 2), (1, 2)]","[(4,), (1, 8), (2, 6), (3,)]"
5696,40,2,"[(4, 1), (2, 1)]","[(2, 3)]"
5697,20,6,"[(6, 6), (2, 5), (3, 3), (2, 6)]","[(1, 3, 8), (7,), (2, 4)]"
5698,33,3,"[(1, 4), (1, 6), (2, 2)]","[(1, 4), (7,)]"
5699,28,5,"[(6, 1), (5, 2), (1, 2), (1, 5)]","[(1, 6), (2, 5), (3,)]"
5700,14,7,"[(2, 2), (1, 3), (5, 5), (5, 1), (3, 4), (4, 4)]","[(1, 3), (4,), (2, 8), (6,), (7,)]"
5701,24,5,"[(3, 1), (1, 4), (6, 6), (3, 1)]","[(1, 3), (5,), (4, 8)]"
5702,25,5,"[(4, 1), (5, 4), (2, 4), (2, 2)]","[(1, 4), (2, 7), (6,)]"
5703,18,6,"[(1, 3), (1, 2), (5, 6), (5, 4), (3, 5)]","[(4,), (3,), (5, 6), (1, 8)]"
5704,28,5,"[(1, 3), (5, 4), (1, 3), (2, 5)]","[(1, 3), (2, 7), (4,)]"
5705,27,5,"[(6, 4), (3, 5), (2, 4)]","[(1, 4, 5), (2, 6)]"
5706,20,6,"[(6, 4), (5, 6), (3, 1), (5, 2)]","[(3, 7), (1, 2, 8), (4,)]"
5707,8,8,"[(1, 2), (2, 5), (5, 1), (4, 6), (3, 2), (2, 4), (1, 2)]","[(3,), (7,), (2, 4), (1, 9), (5,), (6,)]"
5708,20,5,"[(6, 2), (3, 5), (4, 5), (4, 4)]","[(1, 2, 5), (8,), (9,)]"
5709,7,8,"[(4, 6), (1, 3), (6, 5), (4, 4), (2, 3), (4, 1)]","[(1, 9), (4,), (3, 8), (2, 6), (5,)]"
5710,17,7,"[(4, 4), (5, 6), (3, 6), (2, 4)]","[(1, 3, 4), (5, 6), (2, 7)]"
5711,24,6,"[(6, 2), (4, 4), (4, 1), (3, 1)]","[(1, 3, 4), (2, 6), (5,)]"
5712,21,6,"[(2, 4), (5, 6), (5, 2), (6, 1)]","[(6,), (1, 3, 7), (2, 5)]"
5713,23,6,"[(4, 6), (6, 6), (2, 2)]","[(3, 7), (1, 2, 4, 5)]"
5714,19,6,"[(3, 1), (5, 5), (2, 3), (5, 2), (5, 6)]","[(1, 3), (2, 8), (5,), (7,)]"
5715,11,7,"[(2, 3), (6, 5), (4, 6), (6, 2), (5, 3)]","[(1, 4), (5, 6), (3, 7), (8,)]"
5716,39,3,"[(4, 2), (2, 1)]","[(1, 2, 3)]"
5717,25,5,"[(5, 1), (6, 3), (1, 4), (5, 4)]","[(1, 2, 3), (9,), (5,)]"
5718,21,6,"[(3, 2), (5, 6), (2, 6), (5, 1)]","[(1, 4), (2, 3, 6), (8,)]"
5719,4,8,"[(4, 3), (4, 5), (5, 3), (5, 6), (2, 4), (4, 2)]","[(7,), (3, 6), (8,), (2, 9), (1, 5)]"
5720,37,3,"[(4, 4), (1, 4)]","[(1, 2, 5)]"
5721,25,5,"[(5, 6), (5, 4), (5, 5)]","[(1, 4, 6), (2, 7)]"
5722,30,5,"[(5, 5), (1, 4), (6, 6)]","[(2, 3, 5), (1, 4)]"
5723,15,7,"[(3, 6), (2, 1), (5, 3), (4, 6), (2, 6)]","[(2, 7), (3,), (8,), (1, 4, 5)]"
5724,18,6,"[(6, 6), (3, 4), (5, 3), (6, 6)]","[(2, 4, 6), (7,), (3, 5)]"
5725,3,8,"[(6, 1), (6, 1), (3, 2), (4, 4), (5, 1), (5, 4), (5, 1)]","[(1, 2, 4), (7,), (5,), (8,), (6,), (9,)]"
5726,26,4,"[(1, 6), (6, 6), (2, 2)]","[(3, 4), (5, 7)]"
5727,17,7,"[(5, 1), (2, 3), (6, 4), (4, 3), (6, 5)]","[(1, 2, 3), (5,), (4, 6), (7,)]"
5728,29,4,"[(3, 4), (6, 3), (2, 4)]","[(2, 5), (3, 6)]"
5729,23,6,"[(5, 6), (3, 1), (3, 4), (5, 2)]","[(1, 2, 3, 5), (4,), (7,)]"
5730,17,5,"[(4, 1), (5, 4), (3, 5), (3, 3), (4, 2)]","[(1, 4), (9,), (8,), (6,)]"
5731,9,8,"[(3, 3), (2, 5), (1, 3), (3, 2), (1, 3), (6, 4), (5, 1)]","[(6,), (7,), (4,), (5,), (1, 3), (2, 8)]"
5732,23,6,"[(2, 2), (5, 6), (1, 6), (4, 3)]","[(1, 3), (4, 7), (2, 5)]"
5733,22,5,"[(2, 5), (5, 5), (2, 4), (6, 5)]","[(2, 5), (3, 7), (6,)]"
5734,21,6,"[(6, 4), (1, 4), (3, 6), (1, 3)]","[(1, 9), (2, 3), (4, 5)]"
5735,8,7,"[(6, 3), (4, 6), (5, 5), (2, 6), (2, 2)]","[(9,), (2, 8), (4, 6), (1, 7)]"
5736,16,6,"[(1, 1), (6, 3), (4, 4), (5, 5), (5, 1)]","[(2,), (3, 6), (8,), (1, 9)]"
5737,15,7,"[(2, 2), (3, 4), (5, 2), (2, 1), (3, 6), (6, 6)]","[(4,), (2, 5), (1, 6), (3,), (9,)]"
5738,30,5,"[(5, 4), (2, 4), (2, 3)]","[(1, 3, 5), (2, 4)]"
5739,9,8,"[(4, 5), (1, 1), (4, 3), (2, 5), (6, 5), (4, 2)]","[(4, 5), (2,), (7,), (1, 6), (3, 8)]"
5740,32,4,"[(2, 2), (6, 3), (2, 3)]","[(1, 3), (4, 5)]"
5741,29,5,"[(4, 5), (4, 3), (5, 1)]","[(3, 6), (1, 2, 4)]"
5742,33,4,"[(3, 6), (2, 1), (4, 6)]","[(3, 6), (1, 2)]"
5743,9,7,"[(5, 1), (5, 2), (4, 2), (3, 5), (4, 5), (6, 5)]","[(1, 5), (7,), (2, 4), (8,), (9,)]"
5744,5,8,"[(6, 3), (4, 6), (6, 5), (6, 4), (4, 5)]","[(2, 7), (1, 9), (3, 8), (4, 6)]"
5745,18,6,"[(6, 6), (3, 3), (3, 6), (1, 5)]","[(1, 2, 4, 5), (6,), (9,)]"
5746,28,5,"[(1, 2), (2, 6), (2, 4), (5, 1)]","[(3,), (1, 2, 5), (6,)]"
5747,23,5,"[(4, 2), (5, 3), (6, 2), (3, 5)]","[(1, 5), (8,), (2, 6)]"
5748,38,2,"[(1, 3), (1, 2), (2, 2)]","[(4,), (3,)]"
5749,15,7,"[(2, 2), (5, 5), (6, 5), (1, 4), (5, 4)]","[(1, 3), (4, 6), (2, 9), (5,)]"
5750,28,5,"[(4, 5), (3, 5), (6, 4)]","[(1, 3, 5), (2, 6)]"
5751,14,7,"[(1, 5), (6, 3), (5, 4), (2, 5), (4, 3)]","[(6,), (1, 8), (2, 7), (3, 4)]"
5752,11,7,"[(5, 1), (3, 3), (4, 4), (4, 1), (3, 6), (4, 1)]","[(1, 2, 3), (6,), (8,), (5,), (9,)]"
5753,1,8,"[(4, 4), (2, 6), (6, 3), (4, 5), (4, 6), (1, 6)]","[(3, 5), (8,), (2, 7), (9,), (4, 6)]"
5754,32,4,"[(1, 6), (5, 1), (1, 5)]","[(1, 6), (2, 4)]"
5755,35,4,"[(2, 2), (1, 1), (3, 1), (5, 5)]","[(1, 3), (2,), (4,)]"
5756,17,7,"[(1, 1), (2, 6), (5, 2), (6, 5), (1, 6)]","[(2,), (1, 3, 4), (7,), (5, 6)]"
5757,22,5,"[(1, 5), (6, 3), (6, 2), (1, 2)]","[(2, 4), (9,), (3, 5)]"
5758,19,6,"[(3, 4), (6, 3), (6, 4), (1, 1)]","[(1, 2, 4), (9,), (3, 7)]"
5759,22,6,"[(2, 4), (4, 5), (6, 2), (3, 1)]","[(2, 4), (1, 8), (3, 5)]"
5760,24,5,"[(4, 2), (5, 3), (1, 6), (1, 2)]","[(2, 4), (3, 5), (7,)]"
5761,25,5,"[(3, 1), (4, 6), (2, 4), (2, 2)]","[(4,), (2, 3, 5), (6,)]"
5762,9,8,"[(4, 2), (1, 2), (5, 3), (5, 6), (5, 3), (1, 4)]","[(2, 4), (3,), (1, 7), (5, 6), (8,)]"
5763,30,4,"[(2, 5), (6, 2), (1, 4)]","[(1, 6), (3, 5)]"
5764,36,3,"[(2, 1), (1, 5), (5, 1)]","[(1, 2), (6,)]"
5765,5,8,"[(1, 5), (4, 2), (3, 6), (5, 6), (2, 6), (4, 2)]","[(1, 2, 3), (6,), (9,), (4, 7), (8,)]"
5766,28,5,"[(2, 4), (1, 4), (4, 2), (1, 1)]","[(1, 5), (2, 3), (6,)]"
5767,31,4,"[(4, 2), (3, 5), (3, 1)]","[(6,), (1, 3, 4)]"
5768,29,4,"[(2, 6), (4, 4), (1, 2)]","[(2, 6), (3, 5)]"
5769,24,5,"[(6, 1), (3, 6), (1, 4), (2, 1)]","[(7,), (1, 8), (2, 3)]"
5770,29,5,"[(4, 5), (4, 3), (2, 4)]","[(2, 3, 4), (1, 6)]"
5771,30,5,"[(4, 2), (2, 3), (2, 2), (4, 1)]","[(1, 2, 3), (5,), (4,)]"
5772,28,4,"[(6, 2), (5, 4), (5, 1)]","[(2, 6), (4, 5)]"
5773,28,5,"[(4, 4), (5, 4), (2, 4)]","[(2, 6), (1, 3, 5)]"
5774,25,4,"[(6, 3), (5, 6), (1, 5)]","[(2, 7), (5, 6)]"
5775,13,6,"[(3, 4), (6, 2), (3, 5), (6, 3), (5, 3)]","[(1, 6), (3, 5), (8,), (9,)]"
5776,26,5,"[(6, 4), (1, 3), (2, 3), (4, 1)]","[(4, 6), (1, 3), (5,)]"
5777,29,4,"[(3, 5), (5, 3), (4, 1)]","[(1, 2, 5), (8,)]"
5778,18,6,"[(1, 3), (6, 5), (3, 2), (1, 6), (1, 2)]","[(1, 3), (2, 9), (5,), (7,)]"
5779,18,6,"[(1, 2), (4, 3), (3, 6), (3, 5), (6, 4)]","[(1, 2), (3, 4), (9,), (8,)]"
5780,22,6,"[(5, 1), (1, 5), (5, 6), (2, 2)]","[(2, 4), (1, 5), (3, 8)]"
5781,23,6,"[(4, 2), (6, 6), (2, 2), (1, 2)]","[(1, 2, 3), (5, 7), (4,)]"
5782,6,8,"[(6, 1), (5, 3), (5, 3), (2, 5), (6, 3), (3, 1)]","[(3, 4), (1, 2, 5), (8,), (7,), (9,)]"
5783,17,5,"[(6, 4), (6, 2), (3, 1), (2, 4), (3, 1)]","[(1, 9), (8,), (4,), (6,)]"
5784,16,7,"[(6, 1), (3, 4), (4, 1), (6, 4), (6, 4)]","[(3, 4), (1, 6), (5,), (2, 8)]"
5785,15,7,"[(5, 1), (4, 4), (1, 4), (5, 6), (4, 6)]","[(6,), (3, 5), (1, 4), (2, 9)]"
5786,26,5,"[(2, 4), (4, 4), (3, 2), (6, 2)]","[(1, 5), (8,), (2, 3)]"
5787,20,6,"[(5, 1), (4, 5), (4, 6), (3, 3)]","[(2, 4), (3, 6), (1, 9)]"
5788,35,4,"[(2, 1), (1, 6), (4, 6)]","[(3,), (1, 2, 4)]"
5789,17,6,"[(1, 2), (5, 6), (5, 2), (1, 6), (4, 6)]","[(3,), (2, 9), (1, 6), (7,)]"
5790,25,5,"[(6, 4), (4, 6), (4, 2)]","[(1, 3, 6), (2, 8)]"
5791,22,6,"[(1, 1), (3, 1), (1, 4), (2, 1), (6, 3), (3, 1)]","[(2,), (4,), (5,), (3,), (1, 8)]"
5792,33,3,"[(6, 6), (1, 1)]","[(1, 2, 9)]"
5793,17,7,"[(4, 2), (5, 2), (1, 3), (2, 3), (5, 1), (4, 3)]","[(2, 4), (7,), (1, 3), (5,), (6,)]"
5794,17,6,"[(5, 6), (6, 3), (6, 2), (6, 6)]","[(1, 4, 6), (9,), (3, 5)]"
5795,33,3,"[(3, 6), (2, 1), (4, 1)]","[(4, 5), (3,)]"
5796,14,7,"[(2, 1), (1, 4), (3, 2), (3, 6), (3, 6), (2, 2)]","[(3,), (1, 4), (5,), (2, 7), (9,)]"
5797,29,5,"[(2, 2), (6, 6), (4, 6)]","[(1, 3), (2, 4, 6)]"
5798,35,3,"[(5, 1), (3, 1), (2, 2)]","[(1, 5), (4,)]"
5799,10,7,"[(5, 1), (5, 4), (3, 5), (6, 6), (6, 6)]","[(6,), (2, 3, 4), (8,), (5, 7)]"
5800,37,3,"[(5, 3), (3, 1)]","[(1, 3, 4)]"
5801,6,8,"[(3, 2), (5, 5), (6, 3), (3, 4), (4, 4), (2, 5)]","[(5,), (1, 2, 7), (9,), (3, 4), (8,)]"
5802,37,3,"[(2, 2), (2, 2), (2, 1)]","[(1, 3), (4,)]"
5803,36,3,"[(6, 3), (4, 2)]","[(1, 2, 6)]"
5804,20,6,"[(1, 1), (2, 5), (3, 2), (6, 5), (5, 1)]","[(2,), (1, 6), (5,), (3, 8)]"
5805,22,5,"[(1, 6), (1, 1), (1, 5), (2, 6), (4, 1)]","[(7,), (2,), (1, 5), (8,)]"
5806,10,7,"[(1, 2), (2, 5), (3, 4), (6, 3), (5, 4), (4, 3)]","[(3,), (7,), (1, 6), (4, 5), (9,)]"
5807,29,4,"[(3, 2), (2, 4), (4, 1), (1, 5)]","[(2, 3), (6,), (5,)]"
5808,22,6,"[(2, 5), (5, 3), (2, 6), (2, 1)]","[(1, 2, 4), (8,), (3, 5)]"
5809,0,9,"[(5, 6), (2, 3), (4, 2), (6, 5), (6, 6)]","[(2, 9), (1, 4), (6,), (3, 8), (5, 7)]"
5810,25,5,"[(1, 6), (4, 1), (6, 2), (3, 1)]","[(2, 5), (1, 4), (8,)]"
5811,8,8,"[(2, 6), (4, 3), (4, 2), (3, 6), (3, 4), (4, 3)]","[(2, 6), (7,), (1, 5), (9,), (3, 4)]"
5812,10,7,"[(4, 2), (6, 2), (3, 6), (6, 6), (4, 5)]","[(6,), (1, 2, 5), (9,), (4, 8)]"
5813,17,7,"[(5, 2), (6, 6), (3, 6), (5, 5)]","[(7,), (1, 5, 6), (2, 3, 4)]"
5814,27,5,"[(5, 5), (3, 5), (5, 5)]","[(1, 2, 3, 4), (8,)]"
5815,11,7,"[(3, 6), (5, 5), (5, 3), (4, 3), (2, 6)]","[(1, 3, 5), (4, 6), (8,), (7,)]"
5816,13,7,"[(5, 5), (3, 3), (4, 5), (6, 1), (5, 4)]","[(1, 2, 7), (6,), (9,), (3, 4)]"
5817,9,8,"[(6, 2), (2, 1), (2, 4), (3, 2), (1, 3), (5, 5), (1, 6)]","[(1, 7), (3,), (6,), (5,), (4,), (2, 8)]"
5818,11,7,"[(5, 5), (2, 3), (4, 6), (4, 5), (4, 1)]","[(1, 3, 6), (5,), (2, 8), (9,)]"
5819,28,5,"[(2, 1), (3, 4), (6, 1), (6, 4)]","[(1, 2), (7,), (3, 4)]"
5820,18,6,"[(3, 4), (6, 4), (5, 5), (5, 3)]","[(7,), (1, 3, 6), (2, 8)]"
5821,2,8,"[(1, 3), (3, 2), (3, 4), (2, 2), (3, 5), (2, 4), (3, 6), (4, 3)]","[(1, 3), (5,), (7,), (4,), (8,), (6,), (9,)]"
5822,24,5,"[(6, 2), (2, 2), (5, 4), (4, 2)]","[(2, 6), (4,), (1, 8)]"
5823,11,7,"[(4, 5), (1, 4), (4, 4), (6, 6), (2, 1)]","[(1, 8), (5,), (2, 6), (3, 9)]"
5824,8,8,"[(4, 3), (2, 1), (6, 3), (1, 2), (2, 4), (4, 5), (6, 4)]","[(7,), (1, 2), (4, 5), (3,), (6,), (9,)]"
5825,18,6,"[(1, 5), (4, 3), (3, 2), (3, 6), (5, 2)]","[(1, 5), (7,), (2, 3), (9,)]"
5826,9,8,"[(5, 4), (3, 1), (2, 4), (3, 5), (4, 5), (5, 5)]","[(3, 6), (4,), (1, 5), (8,), (2, 7)]"
5827,21,6,"[(4, 6), (6, 3), (2, 3), (1, 2)]","[(1, 9), (2, 3, 4), (5,)]"
5828,27,5,"[(3, 1), (2, 2), (1, 1), (4, 4), (1, 3)]","[(1, 3), (4,), (2,), (8,)]"
5829,18,6,"[(4, 4), (6, 3), (5, 5), (5, 4)]","[(2, 6), (4, 5), (1, 9)]"
5830,36,3,"[(1, 5), (2, 1), (2, 1)]","[(1, 5), (3,)]"
5831,8,8,"[(1, 4), (1, 5), (3, 1), (3, 2), (6, 1), (6, 4), (6, 1)]","[(5,), (6,), (4,), (2, 3), (7,), (1, 9)]"
5832,28,5,"[(2, 2), (4, 2), (3, 4), (6, 6)]","[(4,), (1, 2, 3), (7,)]"
5833,28,5,"[(3, 3), (5, 6), (3, 4)]","[(1, 2, 3), (4, 7)]"
5834,16,7,"[(3, 5), (4, 2), (4, 6), (2, 3), (1, 5)]","[(1, 3, 4), (6,), (2, 8), (5,)]"
5835,27,5,"[(4, 6), (3, 5), (5, 3)]","[(1, 2, 3, 4), (8,)]"
5836,16,6,"[(4, 2), (3, 6), (6, 5), (1, 2), (4, 4)]","[(6,), (1, 8), (4, 7), (3,)]"
5837,36,3,"[(5, 4), (1, 2)]","[(2, 3, 4)]"
5838,10,7,"[(3, 4), (3, 4), (2, 6), (1, 5), (6, 1), (5, 3)]","[(3, 4), (2, 5), (8,), (6,), (7,)]"
5839,8,7,"[(2, 6), (3, 5), (6, 6), (4, 5), (5, 1)]","[(3, 5), (8,), (2, 4, 6), (9,)]"
5840,24,5,"[(6, 2), (3, 5), (4, 1), (1, 3)]","[(8,), (1, 3, 4), (5,)]"
5841,22,6,"[(6, 6), (6, 1), (1, 3), (4, 3)]","[(1, 2, 3, 6), (7,), (4,)]"
5842,28,5,"[(3, 6), (6, 2), (6, 6)]","[(2, 7), (1, 3, 4)]"
5843,29,4,"[(2, 5), (1, 3), (2, 3), (1, 3)]","[(1, 6), (4,), (5,)]"
5844,18,6,"[(1, 3), (4, 3), (5, 5), (4, 2), (4, 5)]","[(4,), (2, 5), (1, 9), (6,)]"
5845,9,7,"[(3, 3), (3, 4), (2, 4), (6, 2), (5, 4), (2, 6)]","[(6,), (7,), (1, 2, 3), (8,), (9,)]"
5846,25,5,"[(3, 3), (4, 4), (2, 4), (2, 2)]","[(2, 4), (3, 5), (6,)]"
5847,32,4,"[(3, 3), (6, 1), (1, 3)]","[(6,), (1, 2, 4)]"
5848,16,6,"[(6, 6), (3, 4), (4, 6), (4, 1)]","[(3, 4, 5), (7,), (2, 8)]"
5849,20,6,"[(2, 3), (4, 5), (1, 2), (4, 4), (3, 5)]","[(5,), (1, 8), (3,), (2, 6)]"
5850,29,4,"[(5, 3), (4, 4), (1, 1)]","[(1, 7), (2, 6)]"
5851,23,5,"[(2, 3), (6, 6), (4, 1), (6, 6)]","[(2, 3), (4, 8), (5,)]"
5852,19,5,"[(3, 4), (3, 5), (6, 5), (5, 3)]","[(2, 5), (8,), (4, 7)]"
5853,10,7,"[(4, 2), (4, 2), (5, 2), (6, 3), (2, 5), (3, 3)]","[(6,), (1, 5), (3, 4), (9,), (7,)]"
5854,0,9,"[(1, 2), (6, 6), (3, 6), (6, 4), (5, 6)]","[(1, 2), (4, 8), (9,), (3, 7), (5, 6)]"
5855,35,4,"[(1, 4), (4, 1), (4, 6)]","[(1, 4), (2, 3)]"
5856,13,6,"[(4, 5), (5, 6), (6, 3), (2, 1), (6, 1)]","[(9,), (5, 6), (2, 7), (3,)]"
5857,18,6,"[(4, 2), (5, 3), (3, 4), (3, 3), (5, 6)]","[(1, 2, 3), (8,), (7,), (6,)]"
5858,9,8,"[(5, 6), (2, 3), (5, 2), (3, 3), (5, 2), (5, 1)]","[(3, 8), (5,), (1, 6), (2, 4), (7,)]"
5859,29,5,"[(2, 4), (4, 6), (1, 5)]","[(1, 2, 3), (4, 6)]"
5860,18,5,"[(2, 3), (3, 3), (4, 3), (5, 4), (3, 1)]","[(1, 4), (6,), (7,), (9,)]"
5861,31,4,"[(4, 6), (3, 1), (3, 3)]","[(1, 3, 6), (4,)]"
5862,27,5,"[(6, 4), (5, 3), (1, 1)]","[(1, 2, 3, 4), (8,)]"
5863,17,7,"[(6, 1), (1, 2), (4, 6), (3, 5), (6, 6)]","[(7,), (3,), (1, 4, 5), (2, 6)]"
5864,23,5,"[(3, 5), (5, 3), (4, 2), (3, 1)]","[(8,), (1, 3, 4), (6,)]"
5865,29,4,"[(6, 5), (1, 4), (1, 1)]","[(1, 2, 8), (5,)]"
5866,14,6,"[(3, 5), (2, 5), (5, 4), (5, 2), (3, 4)]","[(2, 6), (3, 4), (9,), (7,)]"
